,value
0_primarytoI_spread,0.014503144431028379
0_primarytoII_spread,0.2717132266950067
0_primarytoIII_spread,0.12796023076513746
0_primarytoIV_spread,0.04172657157344126
0_primarytoV_spread,0.030953650728603694
0_ItoII_spread,0.9581169028486641
0_IItoIII_spread,0.3932614337624715
0_IIItoIV_spread,0.08153014350497997
0_IVtoV_spread,0.04850238733602682
0_late_p,0.3751210468750325
0_C01_coef,0.004382355862217205
0_C02_coef,0.01356309255347304
0_C03_coef,0.0
0_C04_coef,0.029235281239028004
0_C05_coef,0.010264487124868693
0_C06_coef,0.0
0_C09_coef,0.1565865934088623
0_C10_coef,0.3095996434760924
0_C12_coef,0.9988717479511257
0_C13_coef,0.9401886999154906
1_primarytoI_spread,0.04449995016098761
1_primarytoII_spread,0.032218486173425716
1_primarytoIII_spread,0.010903913035362955
1_primarytoIV_spread,0.006849395677284671
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.12482691004300892
1_IItoIII_spread,0.0198681925404699
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6787303507848961
1_C01_coef,0.027006140189297194
1_C02_coef,0.6115103789046259
1_C03_coef,1.0
1_C04_coef,0.9223239504012638
1_C05_coef,0.7023374322826178
1_C06_coef,0.8908490676532689
1_C09_coef,0.07498228991729171
1_C10_coef,0.1268014612845659
1_C12_coef,0.0
1_C13_coef,8.046756668093342e-07
2_primarytoI_spread,0.03449273160381458
2_primarytoII_spread,0.46218331131020873
2_primarytoIII_spread,0.0520054067753692
2_primarytoIV_spread,0.004434024436709876
2_primarytoV_spread,0.021014481038588634
2_ItoII_spread,0.4059291137680723
2_IItoIII_spread,0.1255688945108979
2_IIItoIV_spread,0.16344816255152939
2_IVtoV_spread,0.26763901608302837
2_late_p,0.4067593555412381
2_C01_coef,0.9686115039484856
2_C02_coef,0.3749265285419011
2_C03_coef,0.0
2_C04_coef,0.04844076835970821
2_C05_coef,0.28739808059251354
2_C06_coef,0.10915093234673118
2_C09_coef,0.768431116673846
2_C10_coef,0.5635988952393417
2_C12_coef,0.0011282520488743696
2_C13_coef,0.05981049540884266
