,value
0_primarytoI_spread,0.012620955467633341
0_primarytoII_spread,0.2915161962743468
0_primarytoIII_spread,0.15190905884093006
0_primarytoIV_spread,0.052464577670256515
0_primarytoV_spread,0.041348073644325856
0_ItoII_spread,0.22042916651406033
0_IItoIII_spread,0.48225418898361505
0_IIItoIV_spread,0.1561053341321595
0_IVtoV_spread,0.2224534010962935
0_late_p,0.315015156398449
0_C01_coef,0.004514441050399352
0_C02_coef,0.07276254682669078
0_C03_coef,0.0
0_C04_coef,0.04717857678473173
0_C05_coef,0.04470877123470169
0_C06_coef,0.0
0_C09_coef,0.20931105120176147
0_C10_coef,0.2286972972764462
0_C12_coef,0.9890064769464193
0_C13_coef,0.9570425023005683
1_primarytoI_spread,0.05782994461848339
1_primarytoII_spread,0.03455866038003067
1_primarytoIII_spread,0.01674879668610865
1_primarytoIV_spread,0.0052625478112088295
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.15096233981285379
1_IItoIII_spread,0.059885927929816174
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.7914629233769542
1_C01_coef,0.022988674350309584
1_C02_coef,0.7858777146086354
1_C03_coef,1.0
1_C04_coef,0.9266186486002359
1_C05_coef,0.517674592096701
1_C06_coef,0.9893390275758167
1_C09_coef,0.017957758826350458
1_C10_coef,0.21430741449768648
1_C12_coef,0.0
1_C13_coef,0.0
2_primarytoI_spread,0.029171216664423315
2_primarytoII_spread,0.43513186515877583
2_primarytoIII_spread,0.037867574472850274
2_primarytoIV_spread,0.014149311616154172
2_primarytoV_spread,0.01698667508196068
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.11274137322951305
2_IIItoIV_spread,0.07962076381290252
2_IVtoV_spread,0.04872799022501892
2_late_p,0.4314580450984067
2_C01_coef,0.9724968845992911
2_C02_coef,0.14135973856467376
2_C03_coef,0.0
2_C04_coef,0.02620277461503245
2_C05_coef,0.4376166366685974
2_C06_coef,0.010660972424183254
2_C09_coef,0.7727311899718882
2_C10_coef,0.5569952882258673
2_C12_coef,0.0109935230535807
2_C13_coef,0.042957497699431677
