,value
0_primarytoI_spread,0.010784857222031579
0_primarytoII_spread,0.2791411021261336
0_primarytoIII_spread,0.12978026558079403
0_primarytoIV_spread,0.03704279374017737
0_primarytoV_spread,0.02728112344740487
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.31173845077383094
0_IIItoIV_spread,0.1297322783487365
0_IVtoV_spread,0.15902720797142555
0_late_p,0.39781280683682957
0_C01_coef,0.008563999586465977
0_C02_coef,0.1830709596650434
0_C03_coef,0.0
0_C04_coef,1.4992686221133352e-07
0_C05_coef,0.004160704540765507
0_C06_coef,0.0
0_C09_coef,0.06322714370245362
0_C10_coef,0.4458773416304525
0_C12_coef,0.9981837042625529
0_C13_coef,0.9437712170811009
1_primarytoI_spread,0.04306964059287263
1_primarytoII_spread,0.017567031655680958
1_primarytoIII_spread,0.014306564386341388
1_primarytoIV_spread,0.001186241289642228
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.1961733330881499
1_IItoIII_spread,0.002109004474501808
1_IIItoIV_spread,0.016794750381886544
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.7958594270933956
1_C01_coef,0.000403523805262678
1_C02_coef,0.5897066547614782
1_C03_coef,1.0
1_C04_coef,0.9041186153218185
1_C05_coef,0.5661180464533028
1_C06_coef,0.9483480574474384
1_C09_coef,0.04326511759800049
1_C10_coef,0.1537096682958751
1_C12_coef,0.0
1_C13_coef,7.173265132891763e-06
2_primarytoI_spread,0.029516806781119245
2_primarytoII_spread,0.48760781038244455
2_primarytoIII_spread,0.07541644588113398
2_primarytoIV_spread,0.00701466991595692
2_primarytoV_spread,0.021209452333454365
2_ItoII_spread,0.3824077767809937
2_IItoIII_spread,0.07947362949647206
2_IIItoIV_spread,0.18342591633422992
2_IVtoV_spread,0.15235224946836678
2_late_p,0.3910549669798935
2_C01_coef,0.9910324766082713
2_C02_coef,0.22722238557347849
2_C03_coef,0.0
2_C04_coef,0.09588123475131938
2_C05_coef,0.4297212490059317
2_C06_coef,0.051651942552561544
2_C09_coef,0.8935077386995459
2_C10_coef,0.40041299007367237
2_C12_coef,0.0018162957374471625
2_C13_coef,0.056221609653766234
