,value
0_primarytoI_spread,0.021422225139695234
0_primarytoII_spread,0.34374996079246106
0_primarytoIII_spread,0.13598290504813468
0_primarytoIV_spread,0.03890579108867732
0_primarytoV_spread,0.04016959232277678
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.3693309257250396
0_IIItoIV_spread,0.16594080707193806
0_IVtoV_spread,0.16434586569790086
0_late_p,0.30987948053644276
0_C01_coef,0.10294465640422522
0_C02_coef,0.16096881761204976
0_C03_coef,0.0
0_C04_coef,0.04467899733440245
0_C05_coef,0.0901206685281376
0_C06_coef,0.0
0_C09_coef,0.40051730123040175
0_C10_coef,0.5350351726611339
0_C12_coef,0.9999870418166544
0_C13_coef,0.9999409740422978
1_primarytoI_spread,0.07039766133965873
1_primarytoII_spread,0.025641782860703725
1_primarytoIII_spread,0.01948555741017383
1_primarytoIV_spread,0.004699762902287735
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.34293638745798666
1_IItoIII_spread,0.1512224042540545
1_IIItoIV_spread,0.08013584915791494
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.5963111004024854
1_C01_coef,0.10286950767701988
1_C02_coef,0.75785916236903
1_C03_coef,1.0
1_C04_coef,0.8945313645508084
1_C05_coef,0.7711769338149618
1_C06_coef,1.0
1_C09_coef,0.13602496252371488
1_C10_coef,0.2697571420312547
1_C12_coef,0.0
1_C13_coef,4.915794801729706e-08
2_primarytoI_spread,0.017566066733384733
2_primarytoII_spread,0.9572300770105895
2_primarytoIII_spread,6.610696135189607e-05
2_primarytoIV_spread,0.007132808699880595
2_primarytoV_spread,0.006768069022469398
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.08945735794799847
2_IIItoIV_spread,0.11692647863128178
2_IVtoV_spread,0.030784077274990593
2_late_p,0.6242120187202153
2_C01_coef,0.7941858359187549
2_C02_coef,0.0811720200189203
2_C03_coef,0.0
2_C04_coef,0.06078963811478919
2_C05_coef,0.13870239765690065
2_C06_coef,0.0
2_C09_coef,0.46345773624588343
2_C10_coef,0.1952076853076115
2_C12_coef,1.2958183345532126e-05
2_C13_coef,5.8976799754233384e-05
