,value
0_primarytoI_spread,0.005606817005844398
0_primarytoII_spread,0.3068049333126085
0_primarytoIII_spread,0.1421374068395039
0_primarytoIV_spread,0.04836338195318606
0_primarytoV_spread,0.033962182716505404
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.23371774131922993
0_IIItoIV_spread,0.058694715655751115
0_IVtoV_spread,0.04442829194358371
0_late_p,0.39920470403425073
0_C01_coef,0.006034609933012625
0_C02_coef,0.04249511222808637
0_C03_coef,0.0
0_C04_coef,2.4183760079189428e-08
0_C05_coef,0.00015259259746706975
0_C06_coef,0.0
0_C09_coef,0.08259851782555655
0_C10_coef,0.2620612399957765
0_C12_coef,0.9980620284555615
0_C13_coef,0.8178066672780202
1_primarytoI_spread,0.06553445871591754
1_primarytoII_spread,0.025394369525103447
1_primarytoIII_spread,0.008063952087633447
1_primarytoIV_spread,0.006707754165160344
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.29661067327551394
1_IItoIII_spread,0.13062356935141792
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.5363977811163759
1_C01_coef,0.00041275165888205183
1_C02_coef,0.6410521219437444
1_C03_coef,1.0
1_C04_coef,0.9467687823882026
1_C05_coef,0.6407486176112408
1_C06_coef,0.9073517220405418
1_C09_coef,0.1331603468915781
1_C10_coef,0.20475396222717812
1_C12_coef,0.0
1_C13_coef,2.8102208177358423e-06
2_primarytoI_spread,0.04002436203179164
2_primarytoII_spread,0.4338883436147736
2_primarytoIII_spread,0.06513838408216653
2_primarytoIV_spread,0.008694970828544833
2_primarytoV_spread,0.01629269318062906
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.12940862483635893
2_IIItoIV_spread,0.19032778124506033
2_IVtoV_spread,0.2415105711372554
2_late_p,0.37454571500782985
2_C01_coef,0.9935526384081054
2_C02_coef,0.3164527658281692
2_C03_coef,0.0
2_C04_coef,0.053231193428037275
2_C05_coef,0.35909878979129223
2_C06_coef,0.09264827795945821
2_C09_coef,0.7842411352828653
2_C10_coef,0.5331847977770453
2_C12_coef,0.0019379715444385126
2_C13_coef,0.18219052250116213
