likelihoods
-3144.6805028542253
-3129.7160430755534
-3127.7867035378054
-3126.497872590498
-3125.4870591025347
-3124.6806558855396
-3123.997341126365
-3123.4246480718875
-3122.944062483619
-3122.53153186977
-3122.1750267062826
-3121.866061806604
-3121.5949210354465
-3121.356481416896
-3121.1441569570193
-3120.9558694005427
-3120.786081522286
-3120.6340380334696
-3120.4949254667126
-3120.370755568572
-3120.253293595778
-3120.147532234539
-3120.0526351663993
-3119.9640106763054
-3119.879770509793
-3119.8033258850674
-3119.7320417906017
-3119.6642497958946
-3119.603308350407
-3119.5495749128268
-3119.498261973152
-3119.454047099147
-3119.4171556558863
-3119.380060618644
-3119.341448145295
-3119.310065720266
-3119.2934201426715
-3119.2609761847207
-3119.2354292564623
-3119.2216483723896
-3119.2087599050906
-3119.196777269643
-3119.1857212928353
-3119.1750113835383
-3119.1650198397074
