likelihoods
-4183.486122508695
-4166.130171781407
-4162.285066161183
-4160.519726389286
-4159.4862481274995
-4158.761679718292
-4158.224923667702
-4157.781520953502
-4157.39967512798
-4157.054816176585
-4156.73837962023
-4156.453622964642
-4156.192414806322
-4155.953064654168
-4155.731764303483
-4155.527660765561
-4155.336778655182
-4155.158297705042
-4154.990143754083
-4154.83068032536
-4154.682866464664
-4154.542837972405
-4154.407119958064
-4154.279948474512
-4154.1588083295555
-4154.044442400883
-4153.932269731797
-4153.826964515037
-4153.727603614108
-4153.632668996077
-4153.541888372521
-4153.454451987368
-4153.370894736138
-4153.291183668167
-4153.215146703037
-4153.142611857803
-4153.073335063795
-4153.0069451894815
-4152.943404006755
-4152.8827045940925
-4152.8245904199
-4152.769024470823
-4152.716230358166
-4152.665926680279
-4152.618295314805
-4152.572937278184
-4152.529864100489
-4152.488678000274
-4152.449452736869
-4152.4120925452735
-4152.376315347281
-4152.342448946383
-4152.310167450536
-4152.279492616899
-4152.250472137499
-4152.222928836189
-4152.196808761124
-4152.172037599522
-4152.148223015638
-4152.125511716227
-4152.104071024807
-4152.083688535963
-4152.0645001707435
-4152.046335387406
-4152.02871750958
-4152.012175476712
-4151.996474864377
-4151.9813524082165
-4151.966974039386
-4151.953222499989
-4151.940096843616
-4151.927563770794
-4151.9155812316785
-4151.904109657403
-4151.893127381129
-4151.882899987191
-4151.873073279631
