0_primarytoI_spread,0_primarytoII_spread,0_primarytoIII_spread,0_primarytoIV_spread,0_primarytoV_spread,0_ItoII_spread,0_IItoIII_spread,0_IIItoIV_spread,0_IVtoV_spread,0_late_p,0_C01_coef,0_C02_coef,0_C03_coef,0_C04_coef,0_C05_coef,0_C06_coef,0_C09_coef,0_C10_coef,0_C12_coef,0_C13_coef,0_C32.0_coef,0_C32.1_coef,0_C32.2_coef,1_primarytoI_spread,1_primarytoII_spread,1_primarytoIII_spread,1_primarytoIV_spread,1_primarytoV_spread,1_ItoII_spread,1_IItoIII_spread,1_IIItoIV_spread,1_IVtoV_spread,1_late_p,1_C01_coef,1_C02_coef,1_C03_coef,1_C04_coef,1_C05_coef,1_C06_coef,1_C09_coef,1_C10_coef,1_C12_coef,1_C13_coef,1_C32.0_coef,1_C32.1_coef,1_C32.2_coef,2_primarytoI_spread,2_primarytoII_spread,2_primarytoIII_spread,2_primarytoIV_spread,2_primarytoV_spread,2_ItoII_spread,2_IItoIII_spread,2_IIItoIV_spread,2_IVtoV_spread,2_late_p,2_C01_coef,2_C02_coef,2_C03_coef,2_C04_coef,2_C05_coef,2_C06_coef,2_C09_coef,2_C10_coef,2_C12_coef,2_C13_coef,2_C32.0_coef,2_C32.1_coef,2_C32.2_coef,3_primarytoI_spread,3_primarytoII_spread,3_primarytoIII_spread,3_primarytoIV_spread,3_primarytoV_spread,3_ItoII_spread,3_IItoIII_spread,3_IIItoIV_spread,3_IVtoV_spread,3_late_p,3_C01_coef,3_C02_coef,3_C03_coef,3_C04_coef,3_C05_coef,3_C06_coef,3_C09_coef,3_C10_coef,3_C12_coef,3_C13_coef,3_C32.0_coef,3_C32.1_coef,3_C32.2_coef
0.0002064036055399,0.0175713364366845,0.0049916654068137,0.000926536644879,6.610696135189607e-05,6.610696135189607e-05,0.1428132646326737,0.0265412967396582,6.610696135189607e-05,0.9999372458761832,0.0,0.1599955418255731,0.0003430036327744,0.1307812781849878,0.0089100014433276,0.2895730896701437,0.0740372033708727,0.1878290816453437,0.1021098825197702,0.1778943782460072,0.9858742004498646,0.4761270578583069,1.0,0.0323164762883355,0.5352989603016167,0.0057053987840664,0.0022164478369987,0.0166499542890177,0.999933893038648,0.1667399871204791,0.2571394693485856,0.3042845081143296,0.3957265769554678,0.7629120540784773,0.2860893619139116,0.0548960989553,0.1584679092093436,0.4460575882291553,0.1378235316426379,0.7076026556550281,0.470343819454781,0.0195340697649563,0.0690300774016507,0.0,0.1201964905560499,0.0,0.0149284684451839,0.3351391089445794,0.2581744557840268,0.0751965234769756,0.0315137868026421,6.610696135189607e-05,6.610696135189607e-05,6.610696135189607e-05,0.0568179830560037,0.3738778798219803,0.2166285574868939,0.0944180993000866,0.0,0.0435850814842003,0.023399842449862,0.0,0.1775545494675418,0.2717651838517317,0.8783560477152733,0.753075544352342,0.0141256718385896,0.4036764515856431,0.0,0.082479141759443,0.0007331374358574,0.0162741682533196,0.0070041609934487,6.610696135189607e-05,0.2206486240209343,0.1317095102102511,0.0093515747403533,6.610696135189607e-05,0.6867190507487642,0.0204593884346287,0.4594969969604285,0.9447608974119256,0.6671657311214683,0.521632567877655,0.5726033786872183,0.0408055915065573,0.0700619150481435,0.0,0.0,1.2771154569363453e-07,0.0,0.0
6.610696135189607e-05,0.017889546153237904,0.005287558409366476,0.0007758097406646399,6.610696135189607e-05,0.0709788396507592,0.1535794872490869,0.02948074446560164,6.610696135189607e-05,0.9999358411533485,0.0,0.16733830645863,0.0003290174415970252,0.11947128931743756,0.00932621791487714,0.29835141143395155,0.07460354783896588,0.1975228442753267,0.09045640012293672,0.18737224922614484,0.9870715286822815,0.4626412629989285,1.0,0.03380697782771299,0.5386833220709639,0.007331958345573059,0.0023296747579001757,0.015405982988720776,0.9999338930386481,0.17058483830720478,0.256787343898672,0.3797764841687884,0.3836056144759342,0.7574669163267815,0.2856064989506006,0.053559419933650806,0.188019515576506,0.4280111840327702,0.09446374131182736,0.6972609995294504,0.47739080332088685,0.02130225382882909,0.05668265172465063,0.0,0.13323619045608218,0.0,0.014535686691381201,0.3313976448299404,0.2557687370373524,0.06526310839898564,0.0299834919451505,6.610696135189607e-05,6.610696135189607e-05,0.029748340658123297,0.060863877534175305,0.39448761534640325,0.22209142637368065,0.08385186280739773,0.0,0.04279806692992803,0.02313276804443012,0.0,0.18895741524682141,0.2521891912820014,0.8882413460482342,0.7559450990492046,0.012928388202205408,0.40412254654498936,0.0,0.08198850538002227,0.0007331374358574056,0.01770416733272584,0.007963518541601244,6.610696135189607e-05,0.23368990227718936,0.12790597404627937,0.012836251113579517,6.610696135189607e-05,0.6522124897111126,0.020441657299537824,0.4632033317833718,0.9461115626247522,0.6497111281761284,0.5395298300079225,0.6071848472542211,0.03917803738476237,0.07289716112178513,0.0,0.0,8.311551307459434e-08,0.0,0.0
6.610696135189607e-05,0.017695655159046742,0.005445388884729137,0.0007964662026159813,6.610696135189607e-05,0.22929634360911072,0.16071412405041893,0.029761791845089106,6.610696135189607e-05,0.9999350585872787,0.0,0.17240547839419867,0.00031210688513857136,0.10956674119534086,0.009560184852150511,0.29626631740016235,0.074997466303752,0.2030021213813254,0.08345759425428342,0.19430285598235528,0.9882686316491818,0.45756159301022564,1.0,0.03401387037761835,0.5376320477724449,0.007718660567775299,0.0023600293961839602,0.015060234406542935,0.9999338930386481,0.16984538087880469,0.2504254215532928,0.41688229655977416,0.3779090551173743,0.7546794047646649,0.2879981240850558,0.053425437511717765,0.20119311501680215,0.42088338508174084,0.07601786802827647,0.6887037146032154,0.4841901507807466,0.022820194243117407,0.04655095642782013,0.0,0.14315882162736224,0.0,0.014526463920587394,0.33266582510758536,0.25434280111207874,0.06571716881813561,0.030474964552109934,6.610696135189607e-05,6.610696135189607e-05,0.031140597912332597,0.05677100637814243,0.39920048301475664,0.22518554900837118,0.07416110352076877,0.0,0.03995094134330941,0.0221369637107863,0.0,0.19871336926669908,0.2385698346437594,0.8937222115025991,0.7591461875898246,0.01173131350005054,0.3992795853624122,0.0,0.08333495902964855,0.0007331374358574056,0.018581119532602997,0.008589200383223297,6.610696135189607e-05,0.24269577738264483,0.12712300481496094,0.01644271195484275,6.610696135189607e-05,0.6301089416567328,0.020135046226963903,0.46543529399997674,0.9462624556031437,0.6492892024445476,0.5474194663553225,0.6277158145715611,0.0375854498263336,0.0742378931941686,0.0,0.0,5.4850767678832885e-08,0.0,0.0
6.610696135189607e-05,0.01754677218246147,0.005564587473524781,0.0007675862957332665,6.610696135189607e-05,0.5995724568631127,0.16637430973876835,0.029858706617155773,6.610696135189607e-05,0.9999348941673926,0.0,0.17648460156138643,0.0002953846169533627,0.10113129438919663,0.00973584778718814,0.29239172813302977,0.07516741366522535,0.20586651521557345,0.0791470358738252,0.1992720106540261,0.9892292143851743,0.4550149207512548,1.0,0.03397428406104993,0.5383019446784522,0.008163952095227014,0.0022782093220959218,0.014725148033774345,0.9999338930386481,0.1687287018416664,0.2471821352613339,0.4482481714727648,0.37369178441154877,0.7527113523602874,0.2915898193116981,0.05355702623504667,0.2080869551742856,0.4182310996791239,0.06710372831124337,0.6814037067089005,0.49078069025499194,0.024378606477761633,0.03860071374336149,0.0,0.15215431603157753,0.0,0.01456520631872517,0.3325801300394019,0.25323889810428074,0.06532545126826812,0.030851012721927022,6.610696135189607e-05,6.610696135189607e-05,0.032441004652690605,0.05336935532362925,0.40268992394710873,0.2276533660221671,0.06578448413257688,0.0,0.037052578802677906,0.02106059980238548,0.0,0.20741889903962077,0.22851159349290415,0.8964743576484132,0.7621272756026124,0.010770749502553483,0.39283076321716764,0.0,0.0839769733397851,0.0007331374358574056,0.019174430766913907,0.008907432665024332,6.610696135189607e-05,0.24753999260267207,0.1279481617770997,0.01968840457651396,6.610696135189607e-05,0.6211483616169294,0.01963528161754556,0.46614109499433865,0.946147589148,0.6537291716338399,0.5509724527313026,0.640504543555727,0.03600998058625346,0.0748412010365305,0.0,0.0,3.611227216585587e-08,0.0,0.0
6.610696135189607e-05,0.01743555211996879,0.005656760308121789,0.0007975705706118898,6.610696135189607e-05,0.9999594618346181,0.1711391147673221,0.02982177603180306,6.610696135189607e-05,0.9999345694404924,0.0,0.1798126919444058,0.00027928883622965067,0.09378046308041339,0.009884834531396186,0.2888378512196581,0.07535630443956656,0.20744080200507792,0.07625615604982619,0.20253683516557708,0.9899564935875348,0.45343503295914833,1.0,0.033861068146930164,0.5392444240039206,0.008603854096436473,0.0021723413000556994,0.014414150202498642,0.9999338930386481,0.16753425320825924,0.24581939976705128,0.47628399292560686,0.37045804567091706,0.7509015050477366,0.29501763644311246,0.053678266868095334,0.2121918865449141,0.41687994041935206,0.0626077361301823,0.6748119159417644,0.49619233646711686,0.026022844679795296,0.03225330670188729,0.0,0.16025332366768796,0.0,0.014634165019226165,0.332101676728072,0.2523060213218248,0.06490847449827608,0.03120936541245888,6.610696135189607e-05,6.610696135189607e-05,0.03337693730656828,0.05037982229672612,0.4054814492486941,0.2299810763983184,0.05866268705269279,0.0,0.034683266154497315,0.01998175606184563,0.0,0.21520739744488274,0.2212593422039496,0.8977209992703785,0.7652098581325356,0.010043482692665306,0.38631164337316365,0.0,0.08472674664493401,0.0007331374358574056,0.019670352621901043,0.009130755830578782,6.610696135189607e-05,0.25206517730227795,0.13027824222006926,0.022280234124887267,6.610696135189607e-05,0.6137182001040993,0.019117418553945022,0.466506984559789,0.946042444295675,0.6593443842201753,0.5532534689874062,0.6485544126501596,0.03462438217378643,0.07510751932385566,0.0,0.0,2.371979994396517e-08,0.0,0.0
6.610696135189607e-05,0.017355327629141555,0.005729886694046758,0.0007750980641088105,6.610696135189607e-05,0.9999411500131216,0.1751156613686523,0.029974524354254326,6.610696135189607e-05,0.999934533961421,0.0,0.18266608933256667,0.0002639680680156367,0.08730478323405282,0.010026077735689885,0.2858148798904907,0.07559288565388757,0.20831332624341545,0.0742801360397912,0.20468537052992045,0.9905609672019922,0.4523874943175508,1.0,0.03371846861420124,0.5400346376254703,0.009026843553901131,0.002065898586124631,0.014126209856374269,0.9999338930386481,0.1662863876987987,0.2452591426290448,0.501513137898574,0.3679396004615312,0.7491045208886271,0.29801920851276126,0.05377193592639217,0.2148640406194307,0.4160231860080115,0.0603261735359293,0.6688270485703032,0.5003459388386307,0.027781722528199805,0.027126157428128718,0.0,0.16748916354245103,0.0,0.01472311439473858,0.3316200110396155,0.25161106549741025,0.06457217906377101,0.03152049417665596,6.610696135189607e-05,6.610696135189607e-05,0.03395710581320951,0.04790184718803944,0.4078038102679967,0.23226081293153195,0.05259630837545338,0.0,0.0328571319777226,0.018922017781040832,0.0,0.22215073904641283,0.21607491460221148,0.897938141432009,0.7681884720419508,0.009439017270640629,0.3801233421399981,0.0,0.08539636257454566,0.0007331374358574056,0.020086779543953832,0.00927995048680053,6.610696135189607e-05,0.25602886745012676,0.1329809758878062,0.02429795270860764,6.610696135189607e-05,0.6076052341543746,0.018634666179840984,0.46671839377921875,0.9459640960055922,0.6649740441687939,0.5550287184752577,0.65385894657358,0.03342932672939644,0.07526582031574246,0.0,0.0,1.552736723892999e-08,0.0,0.0
6.610696135189607e-05,0.01729325320832411,0.005790740335302999,0.0007732165387811925,6.610696135189607e-05,0.9999409315266119,0.17851403594708257,0.030097624714737547,6.610696135189607e-05,0.999934385766485,0.0,0.18506984209529667,0.0002495081701021951,0.08156407337045081,0.01016069459076353,0.28331149891096213,0.07586829715435602,0.2088022038631549,0.07290172839914774,0.20612766420267475,0.9910339762480929,0.4516525804772977,1.0,0.03356264511249863,0.5406096010864114,0.009414608781817829,0.0019735043339000383,0.013836766725832754,0.9999338930386481,0.16500903192153876,0.2450049286574496,0.5240616402015751,0.3659660437116554,0.7472792537978667,0.3005981494959923,0.05384692419579393,0.2167429740132409,0.41546639493915005,0.05920811353056879,0.6633896103431774,0.5033790324368212,0.029670079252525815,0.022941753530965205,0.0,0.17386591786491068,0.0,0.014824815830947094,0.33121784999837295,0.25108891360034846,0.06436577692801447,0.031826654867634654,6.610696135189607e-05,6.610696135189607e-05,0.03417157720894668,0.04563226486945583,0.40972754801306266,0.23451693594926745,0.047425289923214924,0.0,0.03147486900963544,0.017903536779851275,0.0,0.22834254971983436,0.2124074461151842,0.8974281923483264,0.77093058226636,0.008966013609524702,0.3744815016577916,0.0,0.08595708072171761,0.0007331374358574056,0.02043218807202467,0.009381589901078373,6.610696135189607e-05,0.2594020974244497,0.1355630955316467,0.025881588285475446,6.610696135189607e-05,0.602632806693801,0.01820381025286574,0.46690671848549614,0.9459035676341039,0.6702180836066728,0.5564693736902352,0.657480387558469,0.03239954278263219,0.07541131758483977,0.0,0.0,1.0142382471235392e-08,0.0,0.0
6.610696135189607e-05,0.017244273540544135,0.005842162373205262,0.0007758750646356805,6.610696135189607e-05,0.9999407380283093,0.18141281393935402,0.030214148481274634,6.610696135189607e-05,0.9999342627935903,0.0,0.18709104110121824,0.00023581143388674885,0.07642471123084442,0.010290223298672966,0.2811682600545695,0.07615759359688415,0.20904407583964482,0.07196330883663583,0.20717634544080366,0.9914240910082263,0.4511564831168315,1.0,0.03339811348509214,0.5409864846539294,0.009763282018381253,0.0018860453913634877,0.013562077124955597,0.9999338930386481,0.16371920736033901,0.24493256713559164,0.5443108975183423,0.3643933460216022,0.7454446482999859,0.30282801701864986,0.05390986018935905,0.21815563392182663,0.415139706597504,0.05872157380544616,0.6584509028453321,0.5055021043339821,0.03170107993814323,0.01949769967984234,0.0,0.17944870932190854,0.0,0.014936463748000395,0.3309471009662495,0.25077495503145614,0.06425718135908697,0.03213056912841739,6.610696135189607e-05,6.610696135189607e-05,0.03416783870898752,0.04360424279242361,0.41129689505525435,0.236729039911304,0.04299599746213599,0.0,0.030430450452160442,0.016938502797844573,0.0,0.2338821981576353,0.2098648981309003,0.896335611225221,0.773325954879354,0.008575908991773719,0.36939480756126003,0.0,0.08637946992046769,0.0007331374358574056,0.020716414464348167,0.009489991600452259,6.610696135189607e-05,0.26223624134657625,0.13784154557640005,0.027011856992946396,6.610696135189607e-05,0.5986189631681692,0.017826311788710063,0.4670849444179959,0.9458543283767542,0.6749892043951685,0.5576315673059785,0.6601101661399844,0.031509305400148443,0.07558892169547285,0.0,0.0,0.0,0.0,0.0
6.610696135189607e-05,0.017205967770913624,0.005886412576283678,0.0007792970718645651,6.610696135189607e-05,0.9999405681470194,0.18386448535937738,0.030327613480757916,6.610696135189607e-05,0.9999341648301777,0.0,0.18876788197276773,0.000222813333522804,0.07179012193463616,0.010414736028587003,0.2792859067214954,0.07644416390048708,0.20911740620456581,0.07135685936662695,0.20801692396223131,0.9917534275985649,0.45084179229650245,1.0,0.03323463058116072,0.5412040205218589,0.010074217155072902,0.0018053664883115412,0.013330514464057535,0.9999338930386481,0.16243632714596487,0.24494386746949623,0.562449031794461,0.36309405380667653,0.7436062470590701,0.3047660167455597,0.05396631217189757,0.21927653562725524,0.4149737794802577,0.05858055121715766,0.65395910529056,0.5069145598171102,0.03388462492060091,0.016642331989755316,0.0,0.18431381276290684,0.0,0.015057139425932878,0.33082710247364266,0.2506574402624233,0.06422924798285695,0.03242675282470305,6.610696135189607e-05,6.610696135189607e-05,0.03400811259898163,0.04180362042740327,0.4125624353629764,0.23889647832221092,0.039177548842759195,0.0,0.029635146679929877,0.01602627247238343,0.0,0.23886065315845173,0.20815872548292152,0.8947585157127722,0.7753407440480133,0.008246572401435136,0.3648443949405907,0.0,0.08674083496239114,0.0007331374358574056,0.020915258270665645,0.009587232736237593,6.610696135189607e-05,0.2645797034250996,0.1399848794341563,0.027863325730386457,6.610696135189607e-05,0.5953303081703429,0.017497274618719035,0.4672885524389135,0.9458108744945797,0.6792981957581787,0.5585852120187719,0.6621335420613469,0.030736077650501212,0.07580930849540249,0.0,0.0,0.0,0.0,0.0
6.610696135189607e-05,0.017176837140685314,0.005925719966569398,0.0007827044411341814,6.610696135189607e-05,0.9999404250011363,0.18593610976726066,0.030436011329934166,6.610696135189607e-05,0.9999340840877374,0.0,0.19014535897714444,0.00021046590400321269,0.06759082622650682,0.01053462827185894,0.2775972824511027,0.07671968053081601,0.2090756864390595,0.0710074822372553,0.2087582178548614,0.9920351554130058,0.4506716076607445,1.0,0.033068600094871364,0.5413117251081597,0.010358529417641229,0.0017304930388927484,0.01310068953951965,0.9999338930386481,0.16115843477501804,0.24498203568688284,0.5791023622457916,0.3620191120495425,0.7417654075357303,0.30645849899474764,0.05401686561440558,0.22019278479078902,0.4149175568942448,0.058619180346831216,0.6498786224948304,0.5077839761597052,0.0362254606935926,0.014260400288557996,0.0,0.188532388464112,0.0,0.01518433668310539,0.33084267210433815,0.250719334007207,0.0642700910622195,0.03270326324742148,6.610696135189607e-05,6.610696135189607e-05,0.03373145899264284,0.040223709831795844,0.4135717892748969,0.24102473628230497,0.035878551488125666,0.0,0.029027969209167566,0.015172504486662011,0.0,0.2433406809875518,0.20707045268419422,0.8927670570691522,0.7769813818565806,0.007964844586994183,0.3607960038751435,0.0,0.08703479362239702,0.0007331374358574056,0.02109562555040963,0.00967205235131857,6.610696135189607e-05,0.2665850572693481,0.14178808095122522,0.0285573498327976,6.610696135189607e-05,0.5925385824646222,0.017209856181964793,0.46751759053998226,0.9457726684815912,0.6831884197735366,0.5593753103472343,0.6637835372020661,0.030061015986801793,0.07606988471704113,0.0,0.0,0.0,0.0,0.0
