,value
0_primarytoI_spread,0.020579444314533717
0_primarytoII_spread,0.35351136586650145
0_primarytoIII_spread,0.1403492131866984
0_primarytoIV_spread,0.03638837620426232
0_primarytoV_spread,0.03954568136050075
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.18852415765212716
0_IIItoIV_spread,0.2204926855265406
0_IVtoV_spread,0.29309674729995366
0_late_p,0.31962371323167593
0_C01_coef,1.1924947160550308e-05
0_C02_coef,0.2549223712247844
0_C03_coef,0.0
0_C04_coef,0.06174490865167243
0_C05_coef,0.3158573108305757
0_C06_coef,0.0
0_C09_coef,0.4024077733987365
0_C10_coef,0.1902550303000455
0_C12_coef,0.9973677638166962
0_C13_coef,0.9613263266391158
1_primarytoI_spread,0.04499211649706747
1_primarytoII_spread,0.02293157565436524
1_primarytoIII_spread,0.009051683937996343
1_primarytoIV_spread,0.00010696331036034353
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.18575521203264872
1_IItoIII_spread,0.0720576305525825
1_IIItoIV_spread,0.019558648038835256
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.9884794158008804
1_C01_coef,0.004678515738169881
1_C02_coef,0.6926575720767014
1_C03_coef,1.0
1_C04_coef,0.8580929441808323
1_C05_coef,0.42990882407193937
1_C06_coef,0.9780303091783898
1_C09_coef,0.10847957609725942
1_C10_coef,0.2213947424590717
1_C12_coef,0.0
1_C13_coef,0.0007245863517837017
2_primarytoI_spread,0.024531964149952037
2_primarytoII_spread,0.5180921908250115
2_primarytoIII_spread,0.046512698317519356
2_primarytoIV_spread,0.009584942899927677
2_primarytoV_spread,0.008351620299013419
2_ItoII_spread,0.9999356666177646
2_IItoIII_spread,0.12542276587570672
2_IIItoIV_spread,0.09223951365951594
2_IVtoV_spread,0.04778273651538047
2_late_p,0.3747694843047793
2_C01_coef,0.9953095593146696
2_C02_coef,0.052420056698514225
2_C03_coef,0.0
2_C04_coef,0.0801621471674953
2_C05_coef,0.2542338650974849
2_C06_coef,0.02196969082161018
2_C09_coef,0.48911265050400404
2_C10_coef,0.5883502272408828
2_C12_coef,0.002632236183303741
2_C13_coef,0.03794908700910048
