,value
0_primarytoI_spread,0.00041977051995707607
0_primarytoII_spread,0.013726475922222337
0_primarytoIII_spread,0.004658493707240368
0_primarytoIV_spread,0.0007884220367795169
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.14382887698979005
0_IIItoIV_spread,0.02971729316022205
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999349829117855
0_C01_coef,0.0
0_C02_coef,0.380223125017887
0_C03_coef,0.0
0_C04_coef,0.1917149392327645
0_C05_coef,0.41018739673444077
0_C06_coef,0.5352736215914936
0_C09_coef,0.03181683939027524
0_C10_coef,0.17099475322929336
0_C12_coef,0.08293029760231618
0_C13_coef,0.18141663928393945
0_C32.0_coef,0.972244859504598
0_C32.1_coef,0.4347264193132243
0_C32.2_coef,1.0
1_primarytoI_spread,0.026682509947087478
1_primarytoII_spread,0.5028918416537812
1_primarytoIII_spread,0.00010696331036034353
1_primarytoIV_spread,0.0013843890447577036
1_primarytoV_spread,0.008279526419470735
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.2415538029343703
1_IIItoIV_spread,0.2738217784284254
1_IVtoV_spread,0.46339323005460475
1_late_p,0.3394336034467385
1_C01_coef,0.803003147154419
1_C02_coef,0.14551542587329544
1_C03_coef,0.0
1_C04_coef,0.2792078249334097
1_C05_coef,0.2665821768160177
1_C06_coef,0.09108310490409283
1_C09_coef,0.746464711405456
1_C10_coef,0.5231252671748794
1_C12_coef,0.03885534199336099
1_C13_coef,0.11539345056297531
1_C32.0_coef,0.0
1_C32.1_coef,0.2160014407785339
1_C32.2_coef,0.0
2_primarytoI_spread,0.01937539438368847
2_primarytoII_spread,0.2288107809521126
2_primarytoIII_spread,0.16790718131160431
2_primarytoIV_spread,0.053674989128618004
2_primarytoV_spread,0.023796574421700238
2_ItoII_spread,0.14465928250598128
2_IItoIII_spread,0.04907458884017443
2_IIItoIV_spread,8.824222272795504e-05
2_IVtoV_spread,0.020300935069209554
2_late_p,0.5269826255586335
2_C01_coef,0.19406697882888418
2_C02_coef,0.3721717341629473
2_C03_coef,0.0
2_C04_coef,0.055662274435834415
2_C05_coef,0.26623956118783243
2_C06_coef,0.0
2_C09_coef,0.18352725630148684
2_C10_coef,0.21845280996291733
2_C12_coef,0.8782143604043228
2_C13_coef,0.7031899101530852
2_C32.0_coef,0.027755140495401943
2_C32.1_coef,0.34927213990824185
2_C32.2_coef,0.0
3_primarytoI_spread,0.12447538940869364
3_primarytoII_spread,0.012212340008379974
3_primarytoIII_spread,0.00916177258743779
3_primarytoIV_spread,6.610696135189607e-05
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.18882459239403912
3_IItoIII_spread,6.610696135189607e-05
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.6492310196603591
3_C01_coef,0.002929874016696793
3_C02_coef,0.10208971494587027
3_C03_coef,1.0
3_C04_coef,0.4734149613979914
3_C05_coef,0.0569908652617092
3_C06_coef,0.37364327350441356
3_C09_coef,0.038191192902781994
3_C10_coef,0.08742716963290989
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
