,value
0_primarytoI_spread,0.00041977051995707607
0_primarytoII_spread,0.018441076898247425
0_primarytoIII_spread,0.004565185683283174
0_primarytoIV_spread,0.001382203023907164
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.10408926830601531
0_IIItoIV_spread,0.01778528422433884
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999367107185868
0_C01_coef,0.0
0_C02_coef,0.3881675049457644
0_C03_coef,0.0
0_C04_coef,0.43003430129171505
0_C05_coef,0.3436399211925555
0_C06_coef,0.4307886116537007
0_C09_coef,0.11996501916140863
0_C10_coef,0.15265829281034063
0_C12_coef,0.027953743818003394
0_C13_coef,0.1631961611664493
0_C32.0_coef,0.9923212571753484
0_C32.1_coef,0.506170776767463
0_C32.2_coef,1.0
1_primarytoI_spread,0.032602190712726666
1_primarytoII_spread,0.5121098719182646
1_primarytoIII_spread,0.00024670024824483645
1_primarytoIV_spread,0.001952712059469299
1_primarytoV_spread,0.01703544487530859
1_ItoII_spread,0.9999530047793476
1_IItoIII_spread,0.13173663300685426
1_IIItoIV_spread,0.11338460230871905
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.5573368374891506
1_C01_coef,0.670627810239596
1_C02_coef,0.305023240998063
1_C03_coef,0.0
1_C04_coef,0.14573217397372762
1_C05_coef,0.26338350150984846
1_C06_coef,0.045901004999796366
1_C09_coef,0.54999887515439
1_C10_coef,0.38987852219471375
1_C12_coef,0.023872773058516532
1_C13_coef,0.0033646987360022957
1_C32.0_coef,0.0
1_C32.1_coef,0.08073502463063296
1_C32.2_coef,0.0
2_primarytoI_spread,0.019016127002877112
2_primarytoII_spread,0.3476121861515753
2_primarytoIII_spread,0.2602316756917689
2_primarytoIV_spread,0.0648170488138226
2_primarytoV_spread,0.02880721817663506
2_ItoII_spread,0.48772083114886106
2_IItoIII_spread,0.006723642429738297
2_IIItoIV_spread,0.07228815671425777
2_IVtoV_spread,0.20247555389089528
2_late_p,0.30469023908991083
2_C01_coef,0.30030490253349906
2_C02_coef,0.07702577439756093
2_C03_coef,0.0
2_C04_coef,0.04959619412461844
2_C05_coef,0.12894725830581566
2_C06_coef,0.0
2_C09_coef,0.329534984726852
2_C10_coef,0.3432371362695478
2_C12_coef,0.94817348312348
2_C13_coef,0.8334391400975484
2_C32.0_coef,0.007678742824651666
2_C32.1_coef,0.4130941986019041
2_C32.2_coef,0.0
3_primarytoI_spread,0.16045542074737565
3_primarytoII_spread,0.03628964873679453
3_primarytoIII_spread,0.023266047907676817
3_primarytoIV_spread,6.610696135189607e-05
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.21189169733819543
3_IItoIII_spread,6.610696135189607e-05
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.42798019701299167
3_C01_coef,0.029067287226904995
3_C02_coef,0.22978347965861168
3_C03_coef,1.0
3_C04_coef,0.37463733060993887
3_C05_coef,0.26402931899178034
3_C06_coef,0.523310383346503
3_C09_coef,0.0005011209573492929
3_C10_coef,0.1142260487253979
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
