,value
0_primarytoI_spread,0.00020640360553998615
0_primarytoII_spread,0.019346409067586386
0_primarytoIII_spread,0.004586293551640103
0_primarytoIV_spread,0.0005337362660252738
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.09140914060291803
0_IIItoIV_spread,0.008299597593560668
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999351775707754
0_C01_coef,0.0
0_C02_coef,0.29953535430468553
0_C03_coef,0.00038866464195822127
0_C04_coef,0.3057422949186249
0_C05_coef,0.19417344740155346
0_C06_coef,0.706252062176663
0_C09_coef,0.09014001314268315
0_C10_coef,0.2852107433418961
0_C12_coef,0.11454771777408479
0_C13_coef,0.20810986305338403
0_C32.0_coef,0.9747590498023222
0_C32.1_coef,0.4668823740294139
0_C32.2_coef,1.0
1_primarytoI_spread,0.02420607609539476
1_primarytoII_spread,0.6028932761386236
1_primarytoIII_spread,0.0003506301918446956
1_primarytoIV_spread,0.0028927588011734007
1_primarytoV_spread,0.016891808437371245
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.1980892195537995
1_IIItoIV_spread,0.34178228779757763
1_IVtoV_spread,0.6277198817787725
1_late_p,0.32785620635203766
1_C01_coef,0.7142541555845262
1_C02_coef,0.2866668238111828
1_C03_coef,0.02690619571864162
1_C04_coef,0.05794776105992344
1_C05_coef,0.4302214554028344
1_C06_coef,0.049039905462471035
1_C09_coef,0.6989354166197997
1_C10_coef,0.35396205003604564
1_C12_coef,0.001737064352006597
1_C13_coef,0.09855259745746109
1_C32.0_coef,0.0
1_C32.1_coef,0.17464274093140297
1_C32.2_coef,0.0
2_primarytoI_spread,0.013482554875168777
2_primarytoII_spread,0.34397287010099675
2_primarytoIII_spread,0.2774773402378714
2_primarytoIV_spread,0.07367188141551793
2_primarytoV_spread,0.03238229958759918
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,6.610696135189607e-05
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.017122904900466206
2_late_p,0.4055578712292064
2_C01_coef,0.25565408699348185
2_C02_coef,0.0051600868872473385
2_C03_coef,0.0
2_C04_coef,0.10549072889993455
2_C05_coef,0.039192306112778554
2_C06_coef,0.0
2_C09_coef,0.1908917573615144
2_C10_coef,0.3122604562782364
2_C12_coef,0.8837152178739086
2_C13_coef,0.6933375394891549
2_C32.0_coef,0.0252409501976778
2_C32.1_coef,0.3584748850391832
2_C32.2_coef,0.0
3_primarytoI_spread,0.13450917928435432
3_primarytoII_spread,0.00020640360553998615
3_primarytoIII_spread,0.020143221520858023
3_primarytoIV_spread,0.014174620997110204
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.24353929153186823
3_IItoIII_spread,0.18066578339318434
3_IIItoIV_spread,0.020544047403216335
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.7389632959341196
3_C01_coef,0.03009175742199197
3_C02_coef,0.40863773499688427
3_C03_coef,0.9727051396394002
3_C04_coef,0.5308192151215171
3_C05_coef,0.33641279108283356
3_C06_coef,0.2447080323608659
3_C09_coef,0.020032812876002767
3_C10_coef,0.04856675034382196
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
