,value
0_primarytoI_spread,6.610696135189607e-05
0_primarytoII_spread,0.01948325663348295
0_primarytoIII_spread,0.006558998950209321
0_primarytoIV_spread,0.0019193787254996335
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,0.9999395812110757
0_IItoIII_spread,0.068425880546141
0_IIItoIV_spread,0.034728624020602866
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999401440656069
0_C01_coef,0.0
0_C02_coef,0.017797122755915048
0_C03_coef,3.2393660831123286e-06
0_C04_coef,0.006051595041329856
0_C05_coef,0.23564913548288477
0_C06_coef,0.17772457049463863
0_C09_coef,0.07372879195736093
0_C10_coef,0.2349563585937952
0_C12_coef,0.09816413794227397
0_C13_coef,0.1950915025317697
0_C32.0_coef,0.9920189785878989
0_C32.1_coef,0.5708973960863152
0_C32.2_coef,1.0
1_primarytoI_spread,0.035138543127332465
1_primarytoII_spread,0.6235353676288613
1_primarytoIII_spread,0.0004987022585221674
1_primarytoIV_spread,0.00443809978638698
1_primarytoV_spread,0.01930902846003989
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.15843812053983497
1_IIItoIV_spread,0.23919502901021383
1_IVtoV_spread,0.17140852586366628
1_late_p,0.46075525312383975
1_C01_coef,0.7391629559197588
1_C02_coef,0.38980534216030577
1_C03_coef,0.0
1_C04_coef,0.13602492036225275
1_C05_coef,0.4953512231330027
1_C06_coef,0.20792415891061733
1_C09_coef,0.6614325571256006
1_C10_coef,0.41746212205873756
1_C12_coef,0.039918997299621214
1_C13_coef,0.004415303261917981
1_C32.0_coef,0.0
1_C32.1_coef,0.12465152362560285
1_C32.2_coef,0.0
2_primarytoI_spread,0.014122108455451836
2_primarytoII_spread,0.3414114103700463
2_primarytoIII_spread,0.2506792333144248
2_primarytoIV_spread,0.05183616180734908
2_primarytoV_spread,0.02935092898681915
2_ItoII_spread,0.047336297336873834
2_IItoIII_spread,6.610696135189607e-05
2_IIItoIV_spread,0.04689348440087528
2_IVtoV_spread,0.03518598966088822
2_late_p,0.41415358583181433
2_C01_coef,0.19686795958573947
2_C02_coef,0.00021746713827327512
2_C03_coef,0.0
2_C04_coef,1.2027003630685364e-05
2_C05_coef,0.010166163354679932
2_C06_coef,0.0
2_C09_coef,0.13206639963644767
2_C10_coef,0.34757598993296396
2_C12_coef,0.8619168647581048
2_C13_coef,0.8004931942063123
2_C32.0_coef,0.007981021412101138
2_C32.1_coef,0.30445108028808193
2_C32.2_coef,0.0
3_primarytoI_spread,0.054501103271981786
3_primarytoII_spread,6.610696135189607e-05
3_primarytoIII_spread,0.02028199082148526
3_primarytoIV_spread,0.012062602727749349
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.1466759418709981
3_IItoIII_spread,0.321549520666735
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.6845528769389961
3_C01_coef,0.06396908449450184
3_C02_coef,0.5921800679455059
3_C03_coef,0.9999967606339168
3_C04_coef,0.8579114575927868
3_C05_coef,0.25883347802943263
3_C06_coef,0.6143512705947441
3_C09_coef,0.13277225128059092
3_C10_coef,5.5294145032981325e-06
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
