,value
0_primarytoI_spread,0.00021101635495325674
0_primarytoII_spread,0.0167684674068021
0_primarytoIII_spread,0.008022058115253432
0_primarytoIV_spread,0.0003133669159003296
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.23923110353897659
0_IIItoIV_spread,0.032255090534787305
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999342145607623
0_C01_coef,0.0
0_C02_coef,0.02677478469443867
0_C03_coef,5.993982495023777e-06
0_C04_coef,0.01570324331061609
0_C05_coef,0.0727601574847788
0_C06_coef,0.2395388726148657
0_C09_coef,0.09286200105002396
0_C10_coef,0.17344488587958293
0_C12_coef,0.18188490508412217
0_C13_coef,0.18997762281490715
0_C32.0_coef,0.9843953553697143
0_C32.1_coef,0.4857912477662145
0_C32.2_coef,1.0
1_primarytoI_spread,0.028110190366969524
1_primarytoII_spread,0.6446235079428461
1_primarytoIII_spread,0.0025117229258445123
1_primarytoIV_spread,0.0006576643025548036
1_primarytoV_spread,0.015838825084657206
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.1730901057007591
1_IIItoIV_spread,0.2649343667341762
1_IVtoV_spread,0.6664710325763188
1_late_p,0.39121426172140433
1_C01_coef,0.703994462230535
1_C02_coef,0.33693507440875126
1_C03_coef,0.11152574289600886
1_C04_coef,0.2027581585273364
1_C05_coef,0.45815889684982203
1_C06_coef,0.16535235693866157
1_C09_coef,0.7218573292884111
1_C10_coef,0.4276804717639295
1_C12_coef,0.09226452754172751
1_C13_coef,0.005996808587658886
1_C32.0_coef,0.0
1_C32.1_coef,0.11632286425049139
1_C32.2_coef,0.0
2_primarytoI_spread,0.014442781428338018
2_primarytoII_spread,0.3476828946976953
2_primarytoIII_spread,0.2861601812509466
2_primarytoIV_spread,0.09488592359503965
2_primarytoV_spread,0.04216411402341252
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,6.610696135189607e-05
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.012735518679375021
2_late_p,0.36551702396530733
2_C01_coef,0.2700098651657284
2_C02_coef,0.0441432022040552
2_C03_coef,0.0
2_C04_coef,0.03093068808895467
2_C05_coef,0.009607155983552792
2_C06_coef,0.0
2_C09_coef,0.12732911075145617
2_C10_coef,0.19413888418397252
2_C12_coef,0.7258505673741503
2_C13_coef,0.804025568597434
2_C32.0_coef,0.01560464463028568
2_C32.1_coef,0.3978858879832941
2_C32.2_coef,0.0
3_primarytoI_spread,0.07171412976813912
3_primarytoII_spread,0.00020640360553998615
3_primarytoIII_spread,0.025055445345060257
3_primarytoIV_spread,0.006096316953580137
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.33850145409569
3_IItoIII_spread,0.3062059725601648
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.5204163137744592
3_C01_coef,0.025995672603736666
3_C02_coef,0.5921469386927548
3_C03_coef,0.8884682631214962
3_C04_coef,0.7506079100730929
3_C05_coef,0.4594737896818464
3_C06_coef,0.5951087704464727
3_C09_coef,0.057951558910108836
3_C10_coef,0.20473575817251521
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
