,value
0_primarytoI_spread,0.016600167545954073
0_primarytoII_spread,0.3151617534232172
0_primarytoIII_spread,0.16289463096739193
0_primarytoIV_spread,0.05850274222345871
0_primarytoV_spread,0.022381702025734196
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.2816860873689539
0_IIItoIV_spread,0.068445905470988
0_IVtoV_spread,0.0986519275461513
0_late_p,0.3589365545267133
0_C01_coef,0.04848205548857677
0_C02_coef,0.020767456033794922
0_C03_coef,0.0
0_C04_coef,0.04463458495251266
0_C05_coef,7.02465181347658e-07
0_C06_coef,0.0
0_C09_coef,0.04951182942004434
0_C10_coef,0.3230967352753784
0_C12_coef,0.989492931443988
0_C13_coef,0.9840968965768132
1_primarytoI_spread,0.06657929522203467
1_primarytoII_spread,0.020524805137254052
1_primarytoIII_spread,0.014848356302501312
1_primarytoIV_spread,0.008823919137305188
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.19743513792420578
1_IItoIII_spread,0.24873633918131893
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6036691715278861
1_C01_coef,2.8474322201312e-07
1_C02_coef,0.7070984113290592
1_C03_coef,1.0
1_C04_coef,0.8809839721605112
1_C05_coef,0.5414757737755141
1_C06_coef,0.8065550450618139
1_C09_coef,0.030383814988789396
1_C10_coef,0.24089096318113595
1_C12_coef,0.0
1_C13_coef,0.0
2_primarytoI_spread,0.03322512226710748
2_primarytoII_spread,0.41671436698465747
2_primarytoIII_spread,0.06567939442184878
2_primarytoIV_spread,0.010271562609382076
2_primarytoV_spread,0.019277706770790243
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.0829887210763702
2_IIItoIV_spread,0.14674569080600378
2_IVtoV_spread,0.20377382638940872
2_late_p,0.396664520538946
2_C01_coef,0.9515176597682012
2_C02_coef,0.2721341326371459
2_C03_coef,0.0
2_C04_coef,0.07438144288697622
2_C05_coef,0.4585235237593045
2_C06_coef,0.19344495493818611
2_C09_coef,0.9201043555911662
2_C10_coef,0.4360123015434857
2_C12_coef,0.010507068556011977
2_C13_coef,0.01590310342318685
