,value
0_primarytoI_spread,0.00024305673723917857
0_primarytoII_spread,0.01434585317356404
0_primarytoIII_spread,0.005862269017891646
0_primarytoIV_spread,0.0003234663658950731
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.07945795048515293
0_IIItoIV_spread,6.610696135189607e-05
0_IVtoV_spread,0.011210188000336931
0_late_p,0.9999388819659305
0_C01_coef,0.0
0_C02_coef,0.3962472004140679
0_C03_coef,0.00015247216846999787
0_C04_coef,0.1903275685286341
0_C05_coef,2.795589815962772e-05
0_C06_coef,0.5356549070754517
0_C09_coef,0.14559739801354435
0_C10_coef,0.23540549926225857
0_C12_coef,0.09624241340318558
0_C13_coef,0.2027506315875769
0_C32.0_coef,0.9668673781369169
0_C32.1_coef,0.4722570731534636
0_C32.2_coef,1.0
1_primarytoI_spread,0.042044874918882355
1_primarytoII_spread,0.9992344346759859
1_primarytoIII_spread,6.610696135189607e-05
1_primarytoIV_spread,0.009182084184568428
1_primarytoV_spread,0.024618051314153892
1_ItoII_spread,6.610696135189607e-05
1_IItoIII_spread,0.17337554110336403
1_IIItoIV_spread,0.38521635335359916
1_IVtoV_spread,0.16967991689431908
1_late_p,0.27948176848295164
1_C01_coef,0.6853183586384138
1_C02_coef,0.23569838886693362
1_C03_coef,0.0
1_C04_coef,0.20020700926954674
1_C05_coef,0.34371883551261356
1_C06_coef,0.20050198835088817
1_C09_coef,0.6444319311245426
1_C10_coef,0.35058144654977336
1_C12_coef,0.010072025930752272
1_C13_coef,0.1515218146808623
1_C32.0_coef,0.0
1_C32.1_coef,0.11256989362517365
1_C32.2_coef,0.0
2_primarytoI_spread,0.013327353999884802
2_primarytoII_spread,0.27442405217635496
2_primarytoIII_spread,0.21048398633856955
2_primarytoIV_spread,0.06029013177889162
2_primarytoV_spread,0.02824070352656012
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,0.1055173398832694
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.07460764596759238
2_late_p,0.4623619363015563
2_C01_coef,0.1452053244406671
2_C02_coef,0.03825886641005113
2_C03_coef,0.0
2_C04_coef,7.93030301702107e-05
2_C05_coef,0.17202441555206383
2_C06_coef,0.0
2_C09_coef,0.17278872073974308
2_C10_coef,0.384428785597879
2_C12_coef,0.8936855606660621
2_C13_coef,0.6457275537315608
2_C32.0_coef,0.03313262186308313
2_C32.1_coef,0.4151730332213628
2_C32.2_coef,0.0
3_primarytoI_spread,0.07381938387665281
3_primarytoII_spread,6.610696135189607e-05
3_primarytoIII_spread,0.0123419845632163
3_primarytoIV_spread,0.015738151810687728
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.19561211571356316
3_IItoIII_spread,0.2923286189745721
3_IIItoIV_spread,0.07046936220811756
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.8999454332926944
3_C01_coef,0.16947631692091897
3_C02_coef,0.3297955443089473
3_C03_coef,0.99984752783153
3_C04_coef,0.6093861191716489
3_C05_coef,0.484228793037163
3_C06_coef,0.26384310457366006
3_C09_coef,0.03718195012217002
3_C10_coef,0.029584268590089124
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
