,value
0_primarytoI_spread,6.610696135189607e-05
0_primarytoII_spread,0.016213475810217953
0_primarytoIII_spread,0.005207575145527704
0_primarytoIV_spread,0.0010686573958858623
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.277459047870117
0_IIItoIV_spread,0.0440204659221129
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.999937002161833
0_C01_coef,0.0
0_C02_coef,0.0021854169224734005
0_C03_coef,0.05737431584936211
0_C04_coef,0.2946057232050042
0_C05_coef,1.9083437078523836e-05
0_C06_coef,0.24818251903305955
0_C09_coef,0.1190017896611996
0_C10_coef,0.21399646278106482
0_C12_coef,0.013780368265750942
0_C13_coef,0.08830959988908901
0_C32.0_coef,1.0
0_C32.1_coef,0.414342414001775
0_C32.2_coef,1.0
1_primarytoI_spread,0.03616839740562321
1_primarytoII_spread,0.5101037578046133
1_primarytoIII_spread,0.002659388981218157
1_primarytoIV_spread,0.007686747268191026
1_primarytoV_spread,0.017536921916080812
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.19136186840389838
1_IIItoIV_spread,0.24241418441373025
1_IVtoV_spread,0.28109501944080045
1_late_p,0.4382331821575447
1_C01_coef,0.8644884062728843
1_C02_coef,0.19367313996656324
1_C03_coef,0.0
1_C04_coef,0.00023895948041629698
1_C05_coef,0.3470544584637987
1_C06_coef,0.04678985653120521
1_C09_coef,0.7058840374681759
1_C10_coef,0.3321204351053788
1_C12_coef,0.018642060976098735
1_C13_coef,0.01303338545501415
1_C32.0_coef,0.0
1_C32.1_coef,0.0005665367037612504
1_C32.2_coef,0.0
2_primarytoI_spread,0.007289461019366668
2_primarytoII_spread,0.26643727702017816
2_primarytoIII_spread,0.18575869658660646
2_primarytoIV_spread,0.03851548858532763
2_primarytoV_spread,0.014848654204162511
2_ItoII_spread,0.1429653410002363
2_IItoIII_spread,0.03159176249519581
2_IIItoIV_spread,0.037714882488687325
2_IVtoV_spread,0.0541529726647603
2_late_p,0.48609363479148615
2_C01_coef,0.1355115937271158
2_C02_coef,0.18780846036366802
2_C03_coef,0.0
2_C04_coef,0.07644192402358634
2_C05_coef,0.0018812637895129455
2_C06_coef,0.0
2_C09_coef,0.15697440298098447
2_C10_coef,0.33816421204451214
2_C12_coef,0.9675775707581503
2_C13_coef,0.8986570146558969
2_C32.0_coef,0.0
2_C32.1_coef,0.5850910492944636
2_C32.2_coef,0.0
3_primarytoI_spread,0.06524362258573142
3_primarytoII_spread,0.04680279968833246
3_primarytoIII_spread,0.017383129962021834
3_primarytoIV_spread,0.0035298489603400236
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.09016994374947426
3_IItoIII_spread,0.04037704270612535
3_IIItoIV_spread,0.08745193409702293
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.7901571918147332
3_C01_coef,0.0
3_C02_coef,0.6163329827472953
3_C03_coef,0.942625684150638
3_C04_coef,0.6287133932909932
3_C05_coef,0.6510451943096098
3_C06_coef,0.7050276244357352
3_C09_coef,0.01813976988964019
3_C10_coef,0.11571889006904428
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
