,value
0_primarytoI_spread,0.027256919462922743
0_primarytoII_spread,0.4225375014532107
0_primarytoIII_spread,0.08048730628101912
0_primarytoIV_spread,0.007325860045786356
0_primarytoV_spread,0.027663697975937162
0_ItoII_spread,0.5838583650387046
0_IItoIII_spread,0.13922375566744588
0_IIItoIV_spread,0.11764221868679225
0_IVtoV_spread,0.43335374638912055
0_late_p,0.3425313164992463
0_C01_coef,0.9898751066817242
0_C02_coef,0.37221174569375354
0_C03_coef,0.0
0_C04_coef,0.1176479088469164
0_C05_coef,0.16867448846252958
0_C06_coef,0.13895231864173044
0_C09_coef,0.9478219472212962
0_C10_coef,0.8272052284668571
1_primarytoI_spread,0.05236918045226375
1_primarytoII_spread,0.030668055740556043
1_primarytoIII_spread,0.015118667360224014
1_primarytoIV_spread,0.009271389034345734
1_primarytoV_spread,0.00010696331036034353
1_ItoII_spread,0.3079607905458771
1_IItoIII_spread,0.11085953470282083
1_IIItoIV_spread,0.0878235355676597
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.8123684767193128
1_C01_coef,0.010124893318275785
1_C02_coef,0.6277882543062464
1_C03_coef,1.0
1_C04_coef,0.8823520911530836
1_C05_coef,0.8313255115374704
1_C06_coef,0.8610476813582696
1_C09_coef,0.05217805277870375
1_C10_coef,0.17279477153314293
