,value
0_primarytoI_spread,0.0244689436959119
0_primarytoII_spread,0.37395672129672025
0_primarytoIII_spread,0.1108658608328067
0_primarytoIV_spread,0.012228055607644913
0_primarytoV_spread,0.018680373644867375
0_ItoII_spread,0.5597482954489476
0_IItoIII_spread,0.05360328923791105
0_IIItoIV_spread,0.15329356883910153
0_IVtoV_spread,0.18539635527703865
0_late_p,0.4558339821758102
0_C01_coef,0.9583182797243198
0_C02_coef,0.45892384881049975
0_C03_coef,0.0
0_C04_coef,0.18555330590971988
0_C05_coef,0.22051322582601945
0_C06_coef,0.06910867279532186
0_C09_coef,0.9137288993349397
0_C10_coef,0.7666996939411117
1_primarytoI_spread,0.06935446474915549
1_primarytoII_spread,0.03159550170020771
1_primarytoIII_spread,0.013692127404553816
1_primarytoIV_spread,0.006253569065566355
1_primarytoV_spread,0.0001730702717122395
1_ItoII_spread,0.16724102612698763
1_IItoIII_spread,0.03980225413891887
1_IIItoIV_spread,0.04799008986598248
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.48564555882212485
1_C01_coef,0.041681720275680165
1_C02_coef,0.5410761511895003
1_C03_coef,1.0
1_C04_coef,0.8144466940902801
1_C05_coef,0.7794867741739806
1_C06_coef,0.9308913272046782
1_C09_coef,0.08627110066506033
1_C10_coef,0.2333003060588884
