,value
0_primarytoI_spread,0.028468931367204124
0_primarytoII_spread,0.4068772724144235
0_primarytoIII_spread,0.0956942379644739
0_primarytoIV_spread,0.009827018643348052
0_primarytoV_spread,0.020705395394171707
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.04811250499596558
0_IIItoIV_spread,0.15192122630379176
0_IVtoV_spread,0.21837374696206885
0_late_p,0.35212835498663186
0_C01_coef,0.99709006598118
0_C02_coef,0.538950403464423
0_C03_coef,0.0
0_C04_coef,0.201007096700526
0_C05_coef,0.49588949861115095
0_C06_coef,0.0486144659320993
0_C09_coef,0.943078882333342
0_C10_coef,0.7735466060337793
1_primarytoI_spread,0.04755321144624677
1_primarytoII_spread,0.0212862362522082
1_primarytoIII_spread,0.004435061008004801
1_primarytoIV_spread,0.0014357059831905997
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.20962785344697968
1_IItoIII_spread,0.044871780421346326
1_IIItoIV_spread,0.04902529481362037
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.9999639039841115
1_C01_coef,0.0029099340188199715
1_C02_coef,0.46104959653557703
1_C03_coef,1.0
1_C04_coef,0.798992903299474
1_C05_coef,0.504110501388849
1_C06_coef,0.9513855340679007
1_C09_coef,0.05692111766665793
1_C10_coef,0.22645339396622066
