,value
0_primarytoI_spread,0.023201430659322383
0_primarytoII_spread,0.43197528687458064
0_primarytoIII_spread,0.08116489030152103
0_primarytoIV_spread,0.01333237266108921
0_primarytoV_spread,0.015956460713675895
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.07299633066951342
0_IIItoIV_spread,0.1535169901584579
0_IVtoV_spread,0.23739240587780946
0_late_p,0.4260913006603996
0_C01_coef,0.9999952408658201
0_C02_coef,0.30054457540581847
0_C03_coef,0.0
0_C04_coef,0.07864922819555693
0_C05_coef,0.5092544497271716
0_C06_coef,8.096625437819549e-05
0_C09_coef,0.8969301518167564
0_C10_coef,0.636849279387609
1_primarytoI_spread,0.059000260297589924
1_primarytoII_spread,0.026045216350573067
1_primarytoIII_spread,0.019889170010631247
1_primarytoIV_spread,0.0026729208332936507
1_primarytoV_spread,0.0013039198181794332
1_ItoII_spread,0.2825098757467697
1_IItoIII_spread,0.11937517172149971
1_IIItoIV_spread,0.02680598840452674
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.451276807190589
1_C01_coef,4.759134179826774e-06
1_C02_coef,0.6994554245941815
1_C03_coef,1.0
1_C04_coef,0.921350771804443
1_C05_coef,0.49074555027282846
1_C06_coef,0.9999190337456219
1_C09_coef,0.10306984818324365
1_C10_coef,0.3631507206123909
