,value
0_primarytoI_spread,0.02939084906881798
0_primarytoII_spread,0.4265872048630547
0_primarytoIII_spread,0.09570248455420315
0_primarytoIV_spread,0.012148363126092044
0_primarytoV_spread,0.020207247816907883
0_ItoII_spread,0.6187178765336224
0_IItoIII_spread,0.06086754170530544
0_IIItoIV_spread,0.1713419151268906
0_IVtoV_spread,0.14084776540926094
0_late_p,0.35323131184958784
0_C01_coef,0.980446414937467
0_C02_coef,0.26853187466186024
0_C03_coef,0.0
0_C04_coef,0.2625551676486605
0_C05_coef,0.39203169145040145
0_C06_coef,0.0004733854543390195
0_C09_coef,0.8999735494668074
0_C10_coef,0.7751142704404703
1_primarytoI_spread,0.05603509867498552
1_primarytoII_spread,0.028853326472509364
1_primarytoIII_spread,0.01623474872094767
1_primarytoIV_spread,0.0051942634624991425
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.13545947743341366
1_IItoIII_spread,6.610696135189607e-05
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6612402057223623
1_C01_coef,0.019553585062532994
1_C02_coef,0.7314681253381398
1_C03_coef,1.0
1_C04_coef,0.7374448323513395
1_C05_coef,0.6079683085495986
1_C06_coef,0.9995266145456609
1_C09_coef,0.10002645053319255
1_C10_coef,0.22488572955952965
