,value
0_primarytoI_spread,0.028408587994260995
0_primarytoII_spread,0.43654896554717426
0_primarytoIII_spread,0.08687288342062698
0_primarytoIV_spread,0.0077685047315455644
0_primarytoV_spread,0.021829474487688683
0_ItoII_spread,0.4084583319775964
0_IItoIII_spread,0.08325358276801505
0_IIItoIV_spread,0.1791711291203272
0_IVtoV_spread,0.20513538458749697
0_late_p,0.385739181012741
0_C01_coef,0.9997368115541514
0_C02_coef,0.44374014811867896
0_C03_coef,0.0
0_C04_coef,0.17357168675133086
0_C05_coef,0.4202334696919961
0_C06_coef,0.00034052638719869857
0_C09_coef,0.9356746762767958
0_C10_coef,0.8228542984822275
1_primarytoI_spread,0.06553591700934726
1_primarytoII_spread,0.019563803310374956
1_primarytoIII_spread,0.017938488098421055
1_primarytoIV_spread,0.0037740390471718032
1_primarytoV_spread,0.00010696331036034353
1_ItoII_spread,0.2394571935504946
1_IItoIII_spread,0.10756382942339927
1_IIItoIV_spread,0.04527576523796907
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.5525294683112769
1_C01_coef,0.00026318844584861077
1_C02_coef,0.556259851881321
1_C03_coef,1.0
1_C04_coef,0.8264283132486692
1_C05_coef,0.579766530308004
1_C06_coef,0.9996594736128013
1_C09_coef,0.0643253237232042
1_C10_coef,0.17714570151777248
