,value
0_primarytoI_spread,0.0247891883698966
0_primarytoII_spread,0.3946510062746738
0_primarytoIII_spread,0.07809849792845278
0_primarytoIV_spread,0.010299404648338777
0_primarytoV_spread,0.020567778175420524
0_ItoII_spread,0.22878491786297825
0_IItoIII_spread,0.0963676652227309
0_IIItoIV_spread,0.1108756902859203
0_IVtoV_spread,0.131562316659188
0_late_p,0.41517368773068425
0_C01_coef,0.9967832211203278
0_C02_coef,0.30820682996895
0_C03_coef,0.0
0_C04_coef,0.07729939325150977
0_C05_coef,0.3666951197293115
0_C06_coef,1.6974833409742827e-06
0_C09_coef,0.9529511700631672
0_C10_coef,0.647692262403626
1_primarytoI_spread,0.05850920026634459
1_primarytoII_spread,0.030700170283949946
1_primarytoIII_spread,0.023256341420033553
1_primarytoIV_spread,0.006421333032126288
1_primarytoV_spread,0.0004531038537848225
1_ItoII_spread,0.28402239375768573
1_IItoIII_spread,0.0016041947492690957
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6217833271053252
1_C01_coef,0.0032167788796722543
1_C02_coef,0.69179317003105
1_C03_coef,1.0
1_C04_coef,0.9227006067484902
1_C05_coef,0.6333048802706884
1_C06_coef,0.999998302516659
1_C09_coef,0.047048829936832744
1_C10_coef,0.352307737596374
