,value
0_primarytoI_spread,0.033828327265665245
0_primarytoII_spread,0.3789413306176447
0_primarytoIII_spread,0.03736445841601855
0_primarytoIV_spread,0.010290674851027172
0_primarytoV_spread,0.01842220584663796
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.17326249285392373
0_IIItoIV_spread,0.1762815399003959
0_IVtoV_spread,0.15973226029603851
0_late_p,0.3964362439816342
0_C01_coef,0.9986134597603302
0_C02_coef,0.37915248407193913
0_C03_coef,0.0
0_C04_coef,0.05430739901353683
0_C05_coef,0.4954652490067753
0_C06_coef,0.22297751789733897
0_C09_coef,0.9973364381995339
0_C10_coef,0.8889727587377588
1_primarytoI_spread,0.060513369670183205
1_primarytoII_spread,0.022159089807909475
1_primarytoIII_spread,0.013299633322918678
1_primarytoIV_spread,0.0003233774382594865
1_primarytoV_spread,0.0009101917857915285
1_ItoII_spread,0.1345020320195059
1_IItoIII_spread,6.610696135189607e-05
1_IIItoIV_spread,0.011378104353321618
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.7635774609882614
1_C01_coef,0.0013865402396698245
1_C02_coef,0.6208475159280609
1_C03_coef,1.0
1_C04_coef,0.9456926009864631
1_C05_coef,0.5045347509932246
1_C06_coef,0.7770224821026611
1_C09_coef,0.0026635618004661223
1_C10_coef,0.11102724126224119
