,value
0_primarytoI_spread,0.02949730212236647
0_primarytoII_spread,0.3830869396360528
0_primarytoIII_spread,0.07224099784086538
0_primarytoIV_spread,0.015019509624395536
0_primarytoV_spread,0.018742524383101575
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.10489316313061481
0_IIItoIV_spread,0.18311548117487805
0_IVtoV_spread,0.10452447434484535
0_late_p,0.4310960336519418
0_C01_coef,0.9893884372152579
0_C02_coef,0.3925334612898311
0_C03_coef,0.0
0_C04_coef,0.0023738145881059282
0_C05_coef,0.5000467718770264
0_C06_coef,0.08520902779946954
0_C09_coef,0.9496483357489028
0_C10_coef,0.7845721889660016
1_primarytoI_spread,0.06622828930787121
1_primarytoII_spread,0.01866544259846926
1_primarytoIII_spread,0.022974908222606984
1_primarytoIV_spread,0.005024998740641494
1_primarytoV_spread,0.0034113543048509905
1_ItoII_spread,0.20951762388256517
1_IItoIII_spread,0.05642450400817489
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.5210018912459496
1_C01_coef,0.010611562784742118
1_C02_coef,0.6074665387101689
1_C03_coef,1.0
1_C04_coef,0.9976261854118941
1_C05_coef,0.4999532281229736
1_C06_coef,0.9147909722005304
1_C09_coef,0.0503516642510972
1_C10_coef,0.21542781103399847
