,value
0_primarytoI_spread,0.03080586357918238
0_primarytoII_spread,0.404068051046065
0_primarytoIII_spread,0.09033219715404632
0_primarytoIV_spread,0.01108315886465619
0_primarytoV_spread,0.02239614400792441
0_ItoII_spread,0.6595129044390263
0_IItoIII_spread,0.06664159988811967
0_IIItoIV_spread,0.13328639110040558
0_IVtoV_spread,0.1605285432457431
0_late_p,0.41353145855914003
0_C01_coef,0.9999794975675992
0_C02_coef,0.5153822184769551
0_C03_coef,0.0
0_C04_coef,0.34239042771747036
0_C05_coef,0.3904036639320266
0_C06_coef,0.17477656428812843
0_C09_coef,0.9233657349679639
0_C10_coef,0.8323355119210811
1_primarytoI_spread,0.07221974450682025
1_primarytoII_spread,0.0012824689362122854
1_primarytoIII_spread,0.014213622993257376
1_primarytoIV_spread,0.004707316707297951
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.24758966918033998
1_IItoIII_spread,0.03862025746380597
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6555462086096135
1_C01_coef,2.0502432400817186e-05
1_C02_coef,0.48461778152304485
1_C03_coef,1.0
1_C04_coef,0.6576095722825297
1_C05_coef,0.6095963360679734
1_C06_coef,0.8252234357118716
1_C09_coef,0.07663426503203609
1_C10_coef,0.16766448807891884
