,value
0_primarytoI_spread,0.029867990546564017
0_primarytoII_spread,0.44503124005893563
0_primarytoIII_spread,0.08102976228455744
0_primarytoIV_spread,0.008373259237523247
0_primarytoV_spread,0.02650556419063738
0_ItoII_spread,0.504603387372575
0_IItoIII_spread,0.10354818284291184
0_IIItoIV_spread,0.16279939813704017
0_IVtoV_spread,0.17872720140380133
0_late_p,0.37746370379589156
0_C01_coef,0.9873251856941299
0_C02_coef,0.30335140199277927
0_C03_coef,0.0
0_C04_coef,0.2683305302893769
0_C05_coef,0.520795251480927
0_C06_coef,0.02027949218634429
0_C09_coef,0.9275437782391589
0_C10_coef,0.6978694830354963
1_primarytoI_spread,0.05973914682463412
1_primarytoII_spread,0.03130063046180749
1_primarytoIII_spread,0.020650254981741143
1_primarytoIV_spread,0.0026705140600573325
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.22055936497631956
1_IItoIII_spread,0.1303368463254776
1_IIItoIV_spread,0.053657857794785616
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6643856139176488
1_C01_coef,0.012674814305870126
1_C02_coef,0.6966485980072208
1_C03_coef,1.0
1_C04_coef,0.7316694697106231
1_C05_coef,0.4792047485190731
1_C06_coef,0.9797205078136557
1_C09_coef,0.07245622176084116
1_C10_coef,0.3021305169645036
