,value
0_primarytoI_spread,0.031011582363678375
0_primarytoII_spread,0.3902568411327624
0_primarytoIII_spread,0.07906250780699874
0_primarytoIV_spread,0.008332036598550722
0_primarytoV_spread,0.021533841485727515
0_ItoII_spread,0.99994826140946
0_IItoIII_spread,0.12732955760303807
0_IIItoIV_spread,0.20289765743479593
0_IVtoV_spread,0.16905612909953388
0_late_p,0.390601779935416
0_C01_coef,0.974100999294673
0_C02_coef,0.3447159520127678
0_C03_coef,0.0
0_C04_coef,0.12176447223987397
0_C05_coef,0.4356686014227485
0_C06_coef,0.06966593521392982
0_C09_coef,0.9800208755835738
0_C10_coef,0.8966553950779891
1_primarytoI_spread,0.045833915554496105
1_primarytoII_spread,0.019865010969854373
1_primarytoIII_spread,0.010122342786742532
1_primarytoIV_spread,0.0006329964791809257
1_primarytoV_spread,0.00010696331036034353
1_ItoII_spread,0.08870116441191084
1_IItoIII_spread,6.610696135189607e-05
1_IIItoIV_spread,0.005099358919181662
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.9176926730590225
1_C01_coef,0.025899000705326983
1_C02_coef,0.6552840479872322
1_C03_coef,1.0
1_C04_coef,0.878235527760126
1_C05_coef,0.5643313985772516
1_C06_coef,0.9303340647860702
1_C09_coef,0.01997912441642627
1_C10_coef,0.10334460492201096
