,value
0_primarytoI_spread,0.030409360484917693
0_primarytoII_spread,0.38328784750855305
0_primarytoIII_spread,0.0733170757382494
0_primarytoIV_spread,0.01760029311447407
0_primarytoV_spread,0.019917950138415418
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.12216580917723242
0_IIItoIV_spread,0.13672634398918762
0_IVtoV_spread,0.17877460144200225
0_late_p,0.43470298261037477
0_C01_coef,0.9945401476145682
0_C02_coef,0.4940743256335925
0_C03_coef,0.0
0_C04_coef,0.13361667542464606
0_C05_coef,0.34818208099828446
0_C06_coef,0.015477464678181273
0_C09_coef,0.961750744075762
0_C10_coef,0.8035485760907362
1_primarytoI_spread,0.06324161949145646
1_primarytoII_spread,0.03938487156570085
1_primarytoIII_spread,0.0111430975728544
1_primarytoIV_spread,0.0005351416718918994
1_primarytoV_spread,0.0016654451424296317
1_ItoII_spread,0.21712943113620622
1_IItoIII_spread,0.08094234492510644
1_IIItoIV_spread,0.0831201561507143
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6585105356294929
1_C01_coef,0.0054598523854317545
1_C02_coef,0.5059256743664076
1_C03_coef,1.0
1_C04_coef,0.8663833245753539
1_C05_coef,0.6518179190017156
1_C06_coef,0.9845225353218188
1_C09_coef,0.03824925592423797
1_C10_coef,0.19645142390926387
