,value
0_primarytoI_spread,0.028006672228581154
0_primarytoII_spread,0.42568345124158735
0_primarytoIII_spread,0.10448892698264921
0_primarytoIV_spread,0.009794401812460654
0_primarytoV_spread,0.02002416265413731
0_ItoII_spread,0.9999634883979287
0_IItoIII_spread,0.06921626812981314
0_IIItoIV_spread,0.13610550049862122
0_IVtoV_spread,0.14695879085346797
0_late_p,0.43208613150923636
0_C01_coef,0.9325255297614968
0_C02_coef,0.27929412507598006
0_C03_coef,0.0
0_C04_coef,0.12835435265958253
0_C05_coef,0.6244643132469753
0_C06_coef,0.06370863665542897
0_C09_coef,0.9730943963020691
0_C10_coef,0.8025882568433265
1_primarytoI_spread,0.05636300756004367
1_primarytoII_spread,0.0211496182172901
1_primarytoIII_spread,0.016280566080312954
1_primarytoIV_spread,0.012049910692627945
1_primarytoV_spread,0.0007792659446556824
1_ItoII_spread,0.14770694782813257
1_IItoIII_spread,0.10727106433959033
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6533855926218254
1_C01_coef,0.0674744702385032
1_C02_coef,0.7207058749240199
1_C03_coef,1.0
1_C04_coef,0.8716456473404175
1_C05_coef,0.37553568675302473
1_C06_coef,0.9362913633445711
1_C09_coef,0.026905603697930967
1_C10_coef,0.19741174315667354
