likelihoods
-3175.1751254222063
-3162.9372355066084
-3160.7867828711783
-3159.4942674543545
-3158.6032541858895
-3157.9560538912324
-3157.4496327547176
-3157.0421204591735
-3156.7087786150432
-3156.43245102549
-3156.2007890488476
-3156.004485342137
-3155.836809431631
-3155.692387793332
-3155.5670603403414
-3155.457799541425
-3155.3617193309155
-3155.2766671727277
-3155.2010414298857
-3155.133271711534
-3155.072401251969
-3155.017477559166
-3154.9677308970995
-3154.922745102933
-3154.8819072256765
-3154.84461495608
-3154.8104722436256
-3154.779123252415
-3154.7503102816395
-3154.7235408185334
-3154.6989088491423
-3154.6761875654806
-3154.655219871562
-3154.635777420317
-3154.617773074636
-3154.601083054499
-3154.58559684738
-3154.5712017984188
-3154.557824434851
-3154.545431019898
-3154.533898799543
-3154.523144883228
-3154.5131081964773
-3154.5037335863335
