likelihoods
-3273.0427639732325
-3260.7136198444355
-3257.0459878834217
-3255.549293852325
-3254.5196470037204
-3253.7787538125112
-3253.2332706359302
-3252.796140253733
-3252.4408757105925
-3252.145122635584
-3251.8954990630236
-3251.6796930147266
-3251.490279122563
-3251.3239223242845
-3251.1759887998805
-3251.0448190975317
-3250.926205472979
-3250.8186173992317
-3250.7203965795343
-3250.6291579066215
-3250.54633265704
-3250.4685842615927
-3250.3961980840877
-3250.3281333765144
-3250.2634238335722
-3250.2022350719435
-3250.1442390861084
-3250.08886063462
-3250.035753889714
-3249.9846593520706
-3249.9353390624647
-3249.887642663219
-3249.8415797604875
-3249.7968501443047
-3249.753350289873
-3249.710971499856
-3249.6696449913657
-3249.62936951101
-3249.5902096511054
-3249.552048288557
-3249.514714417403
-3249.478340223789
-3249.442787891445
-3249.4080297742357
-3249.37402150495
-3249.3407812904293
-3249.308326434213
-3249.276553430128
-3249.2455159753194
-3249.2149590989216
-3249.1851392374942
-3249.1560268276644
-3249.1276382618303
-3249.0999541035585
-3249.0729881752
-3249.0467221399995
-3249.0211663342307
-3248.996308717603
-3248.9720566911465
-3248.948257742806
-3248.9250223825547
-3248.9024485476684
-3248.880519496468
-3248.859166346322
-3248.8384059976606
-3248.818147377271
-3248.798518039181
-3248.7794649424036
-3248.760993617041
-3248.743056719648
-3248.7256418084785
-3248.708733855958
-3248.692319600337
-3248.6763017524963
-3248.6607557932966
-3248.6457281807325
-3248.6311487163866
-3248.6171512582505
-3248.603574995996
-3248.5903987595148
-3248.5776035628937
-3248.565174465234
-3248.55309187706
-3248.541358103562
-3248.529947984556
-3248.5188661141938
-3248.508124211946
-3248.4977121592437
-3248.4875942030826
-3248.477742773548
