likelihoods
-3205.083616991331
-3198.563675195124
-3197.3408733775386
-3196.6310301166095
-3196.1010278891713
-3195.6791329989733
-3195.3298013720264
-3195.033188288602
-3194.7773216340024
-3194.553751729207
-3194.3554661240437
-3194.1774831981943
-3194.017383223843
-3193.8721519628825
-3193.7394204205166
-3193.6171966485754
-3193.50507969727
-3193.4009480007626
-3193.3041882800558
-3193.2141913440178
-3193.1302434107974
-3193.05046948611
-3192.97580177188
-3192.90509278398
-3192.8396889603737
-3192.77734898584
-3192.7192184481833
-3192.6647649963197
-3192.6145815623017
-3192.5681000570767
-3192.525021427844
-3192.485146857879
-3192.44824090348
-3192.4139533250354
-3192.382281250436
-3192.3530424724067
-3192.3256488688417
-3192.300216050386
-3192.276251404801
-3192.253720677814
-3192.232783507672
-3192.212815518732
-3192.1940143675483
-3192.1763076298985
-3192.159417137119
-3192.1434658895323
-3192.128184736692
-3192.1135197483163
-3192.0994802745445
-3192.085962791093
-3192.0729842624887
-3192.0604611306326
-3192.0484282389752
-3192.037030498066
-3192.0269626872964
-3192.017773371641
