likelihoods
-3266.997510363875
-3250.030150536799
-3246.6536663605375
-3245.3803223101613
-3244.6882441601474
-3244.142346593969
-3243.7014833520752
-3243.3396407371956
-3243.0412241841577
-3242.7955940356073
-3242.590669216629
-3242.4198833695364
-3242.275643400989
-3242.153874496676
-3242.04805449057
-3241.9564762585815
-3241.875945650797
-3241.804368210478
-3241.7404495975957
-3241.68258305407
-3241.630418821268
-3241.581755721393
-3241.5378399410397
-3241.4968909558156
-3241.458785637268
-3241.42374092305
-3241.3916670161343
-3241.3618935545774
-3241.333396676232
-3241.3071059672725
-3241.2837171749716
-3241.261090834975
-3241.240722263794
-3241.2216654203157
-3241.202931212073
-3241.186274343009
-3241.1706339538246
-3241.15703063127
-3241.1414287953226
-3241.127418796994
-3241.115579304822
-3241.1042728009857
-3241.09351588118
-3241.0832653178877
-3241.0734868159216
