likelihoods
-4065.711471756161
-4052.5160300084653
-4048.8011490637987
-4046.8148177662506
-4045.5478720917363
-4044.5797343718036
-4043.803268157723
-4043.162648171379
-4042.6267369233324
-4042.165421058035
-4041.776124654175
-4041.428942389339
-4041.1229310251074
-4040.846842156646
-4040.612200894746
-4040.3981042056485
-4040.213065533048
-4040.0449437554416
-4039.8918133898587
-4039.7519414276567
-4039.623662437813
-4039.5058309871615
-4039.3973404297267
-4039.296935147471
-4039.2032130853695
-4039.1158015721567
-4039.033949259653
-4038.957118437509
-4038.8846957605433
-4038.816092985645
-4038.7508379007777
-4038.68858746546
-4038.6290613175543
-4038.5720637627865
-4038.5175382058283
-4038.4653482973345
-4038.415537428753
-4038.368039923868
-4038.3224616775824
-4038.2792708404577
-4038.2385091571628
-4038.2001521225397
-4038.164353086979
-4038.130989148191
-4038.0999926132067
-4038.0713834183016
-4038.045305218802
-4038.021256016612
-4037.9994025901124
-4037.9796221460624
-4037.96169945575
-4037.9455325066874
-4037.9309122923883
-4037.9177600018234
-4037.9059451870676
-4037.8952805997533
-4037.8857971723614
