likelihoods
-4097.349345091792
-4078.0068751861863
-4074.390163002024
-4072.723514731747
-4071.6790917919834
-4070.933549459406
-4070.367411132775
-4069.932644243763
-4069.5727324568043
-4069.266749069408
-4068.99841788218
-4068.7599300758375
-4068.5440210730876
-4068.344302880061
-4068.154059579666
-4067.969155808386
-4067.788898998693
-4067.60573543823
-4067.4185336320947
-4067.223786634883
-4066.995977372538
-4066.753687063966
-4066.489348219637
-4066.198124675094
-4065.882078538695
-4065.5454193335704
-4065.197337662634
-4064.8451967483165
-4064.497880199377
-4064.1696796172173
-4063.887478804209
-4063.634586942241
-4063.411321983925
-4063.2164541568345
-4063.0521624194257
-4062.912545128989
-4062.792418986143
-4062.6902263172274
-4062.6021994460193
-4062.525583051218
-4062.459138261225
-4062.4010972918254
-4062.350487251871
-4062.305931733458
-4062.265076404558
-4062.2289312341472
-4062.196799466223
-4062.1679061558852
-4062.1419542275917
-4062.118238651755
-4062.0966053567954
-4062.076820151135
-4062.058788861127
-4062.0409467948703
-4062.0255019346846
-4062.010910714103
-4061.9975322058367
-4061.9853039960853
-4061.9740408923753
-4061.9633944283096
-4061.9536328671693
