likelihoods
-4098.538525494982
-4080.1978322554805
-4075.535483835853
-4073.2462974951313
-4071.7961411468077
-4070.7625666319727
-4069.968578429771
-4069.333754354037
-4068.8157076008083
-4068.385884847823
-4068.022876979863
-4067.7148004953438
-4067.4489186810024
-4067.218437156017
-4067.0181476753824
-4066.840895340971
-4066.6828247238996
-4066.54187517502
-4066.415143545229
-4066.3006108630084
-4066.196752405451
-4066.102213584119
-4066.015907674984
-4065.936004066174
-4065.862188567833
-4065.7941111738105
-4065.731344154847
-4065.6727894175124
-4065.6172602433185
-4065.565853587988
-4065.5175134675105
-4065.472166358655
-4065.4294327301327
-4065.3890212706133
-4065.350538357642
-4065.3132393521255
-4065.2784975789536
-4065.2444735011272
-4065.2112110769076
-4065.179593335698
-4065.14829681924
-4065.1179590685106
-4065.088087668654
-4065.058026754237
-4065.0270951306843
-4064.995925486691
-4064.963443525887
-4064.9304477060177
-4064.8958109718196
-4064.8583799892936
-4064.8179630882887
-4064.772222701313
-4064.721849049617
-4064.6662110366115
-4064.603181023717
-4064.5309078224323
-4064.448465991639
-4064.352568095409
-4064.2401033539186
-4064.1101379953147
-4063.959547689865
-4063.784430890886
-4063.5849067624704
-4063.3517542857553
-4063.096797548803
-4062.820525997902
-4062.5297343994193
-4062.2352556643573
-4061.9441519052334
-4061.6719184637595
-4061.416078996041
-4061.18185839064
-4060.9708195449475
-4060.7830384116987
-4060.6164310032277
-4060.4694980339473
-4060.3390495852163
-4060.2235592758097
-4060.1210757317062
-4060.029552976875
-4059.947121596766
-4059.8727509200717
-4059.80536251464
-4059.7441424001418
-4059.6882236765764
-4059.636901722906
-4059.5896684050936
-4059.546085142213
-4059.5056737438017
-4059.4681671137087
-4059.4332096013486
-4059.400421156683
-4059.3695383406616
-4059.340431377194
-4059.3128394567448
-4059.286668649031
-4059.2617831139755
-4059.23804594644
-4059.215375233467
-4059.193616412337
-4059.172727106722
-4059.1526086823733
-4059.133197779551
-4059.1144127881216
-4059.0962220348083
-4059.0785772000627
-4059.0613588201522
-4059.04460438415
-4059.0282761782582
-4059.0122709959887
-4058.996629838315
-4058.9813301068457
-4058.9663921889514
-4058.951727454829
-4058.9372915353333
-4058.923137272633
-4058.909181195991
-4058.8953998826787
-4058.8818696290828
-4058.8685779357656
-4058.8554467107124
-4058.8424487230104
-4058.829577196291
-4058.8168228017294
-4058.804175975023
-4058.791618457517
-4058.779141140285
-4058.7667325979637
-4058.75438203034
-4058.74207497322
-4058.7298073657107
-4058.717568687248
-4058.7053457000325
-4058.6931353096393
-4058.6808528985844
-4058.6685969521623
-4058.656322969488
-4058.6440240007178
-4058.6316879708766
-4058.6193123950466
-4058.60689144151
-4058.594419715219
-4058.581808951136
-4058.569155944593
-4058.5564323092026
-4058.5436345501803
-4058.530766146695
-4058.517827496889
-4058.5048153807693
-4058.491715397723
-4058.4785277701376
-4058.465250154728
-4058.451900399842
-4058.438497699676
-4058.424998292616
-4058.411435435695
-4058.3978180138297
-4058.3840939080037
-4058.370333262803
-4058.356482365995
-4058.3425810129925
-4058.32838880937
-4058.3143890869396
-4058.3004260614284
-4058.286462087793
-4058.2725004961253
-4058.2585402995655
-4058.2445427259386
-4058.2305738093332
-4058.216675029853
-4058.202785789582
-4058.189021604123
-4058.175348783068
-4058.1617904325594
-4058.1483457988325
-4058.1350320405695
-4058.121867817773
-4058.108807194576
-4058.0958369383807
-4058.083023719139
-4058.070206492467
-4058.057616754935
-4058.045038699824
-4058.0325202743975
-4058.0201600537944
-4058.007787299115
-4057.9954068504067
-4057.9831584950102
-4057.970760060379
-4057.95854989143
-4057.9461893518273
-4057.933976566649
-4057.9219058891094
-4057.909986433943
-4057.89794484712
-4057.886036517186
-4057.8742486114033
-4057.8625574331204
-4057.8510152938907
-4057.839656273719
-4057.8281875200537
-4057.816973441252
-4057.8060753238306
-4057.795455377908
-4057.785049904959
-4057.77481236685
-4057.764784675818
-4057.755062845159
