likelihoods
-3226.7709454745427
-3215.4875911495983
-3214.008134048075
-3213.243065091953
-3212.692714637662
-3212.2704585412907
-3211.9354673413477
-3211.6627149400565
-3211.434743888977
-3211.23920779794
-3211.068480543897
-3210.9166509324996
-3210.779558268781
-3210.654211493191
-3210.5380052049163
-3210.429380530147
-3210.3271000292143
-3210.2301401529667
-3210.1376253842836
-3210.0489484380514
-3209.963566094828
-3209.880926413457
-3209.80066134535
-3209.7224917197636
-3209.6464952469773
-3209.57203993164
-3209.498784102392
-3209.42704285114
-3209.3561372659187
-3209.2859664657058
-3209.216518298823
-3209.1478874985096
-3209.0795142902903
-3209.0119677644143
-3208.944645154669
-3208.8781261623662
-3208.812108064266
-3208.7465378522547
-3208.681802139128
-3208.618263724692
-3208.5550196876443
-3208.492395072655
-3208.430978927543
-3208.3698467391023
-3208.309949067019
-3208.2510238694754
-3208.19380435363
-3208.137278142647
-3208.0821536065805
-3208.0288481225257
-3207.976792210657
-3207.9265618024933
-3207.8776516829007
-3207.8301599206707
-3207.7841561173
-3207.740233092315
-3207.6982081708056
-3207.658170189856
-3207.619753603324
-3207.58328366581
-3207.548472433008
-3207.5151856940392
-3207.4844390776707
-3207.455203560735
-3207.428349771454
-3207.403919283898
-3207.381464146347
-3207.360057827561
-3207.3408609620137
-3207.3241445677604
-3207.3094329902488
-3207.295716368732
-3207.2838006770835
-3207.27281494421
-3207.263476269938
