likelihoods
-3176.1268363785093
-3161.995843935101
-3159.717712149915
-3158.604015954986
-3157.864532892734
-3157.311401673333
-3156.8802258860537
-3156.5329877320746
-3156.247392921845
-3156.0071802555685
-3155.8020373867666
-3155.624573496343
-3155.469397723782
-3155.3327478648275
-3155.2114221145303
-3155.1030149346166
-3155.0055351029646
-3154.9177023790853
-3154.838049719803
-3154.7654926443665
-3154.6991208216964
-3154.638163397208
-3154.5819477984637
-3154.52988814532
-3154.481470594953
-3154.436257792697
-3154.3938605745343
-3154.353952904449
-3154.3162632694066
-3154.280509659591
-3154.2464608543714
-3154.2139449339375
-3154.1827990633096
-3154.1528847399413
-3154.124085184292
-3154.0963003269885
-3154.06944643523
-3154.0434532739073
-3154.018260553629
-3153.993819500362
-3153.970089649848
-3153.9469435472292
-3153.924465490086
-3153.9026490418364
-3153.8814913623582
-3153.8609384369
-3153.8409673355386
-3153.8215687949387
-3153.802734761034
-3153.7845019620318
-3153.766837426483
-3153.749696229018
-3153.7330756295296
-3153.7169563245006
-3153.7013201126724
-3153.6861740057407
-3153.6715081690036
-3153.6573113962004
-3153.6435851154665
-3153.630298559899
-3153.617457742552
-3153.6050348730196
-3153.593009208388
-3153.5813776305986
-3153.5701268692665
-3153.5592421904075
-3153.5487110309386
-3153.5385210165423
-3153.5286675042885
