likelihoods
-3192.3984509184806
-3184.6155543399527
-3183.877307255351
-3183.5213135156173
-3183.2468612509556
-3183.026189104641
-3182.8442991665625
-3182.692228564183
-3182.5635315048744
-3182.45234686433
-3182.356205414825
-3182.2724139440393
-3182.199527825919
-3182.1353154899452
-3182.0783885376654
-3182.0278211495715
-3181.9826789565
-3181.942170589787
-3181.905680860665
-3181.8726980676443
-3181.8423987609845
-3181.814815339641
-3181.7896048349016
-3181.7665216151463
-3181.74524866081
-3181.7253261443157
-3181.7068592618043
-3181.689658624886
-3181.6735476640283
-3181.658479805137
-3181.6441968882227
-3181.630764435979
-3181.618034986058
-3181.6060129957054
-3181.5945899861663
-3181.583691246933
-3181.5733372545847
-3181.563339150808
