likelihoods
-3197.9692989081313
-3186.3906675961207
-3184.8115641137933
-3184.1920346926318
-3183.817786416173
-3183.558984409181
-3183.3651979032
-3183.211980535959
-3183.0864015196694
-3182.9805732120485
-3182.890228416423
-3182.8115169963103
-3182.742708849575
-3182.682332091451
-3182.6288174983792
-3182.581127854408
-3182.5384441339193
-3182.500045207706
-3182.4654502004896
-3182.4343345568122
-3182.406150084828
-3182.3807043452443
-3182.3576123001003
-3182.33659430226
-3182.317424756911
-3182.2999116335554
-3182.283885340241
-3182.2691912495443
-3182.255701528683
-3182.2432979468867
-3182.2318743673854
-3182.221374223068
-3182.211666422476
