likelihoods
-3263.6339974428374
-3254.5511883422296
-3252.8540304267494
-3251.9899752609567
-3251.443593387721
-3251.0619668467725
-3250.7778828435553
-3250.556339943741
-3250.38885122515
-3250.2525715189813
-3250.1382705441206
-3250.04002226805
-3249.9542699214826
-3249.878325448007
-3249.8102604366995
-3249.7489719022037
-3249.693036534959
-3249.6417349059325
-3249.594398493588
-3249.550550208459
-3249.5097664637638
-3249.47171895882
-3249.436094001233
-3249.4026513437198
-3249.3710712274897
-3249.341312871388
-3249.313205879902
-3249.286670390111
-3249.261343249421
-3249.2374085755173
-3249.2147050112453
-3249.193150264018
-3249.1723913098976
-3249.1527091043245
-3249.1339681617437
-3249.116100419449
-3249.098829248738
-3249.082337486041
-3249.0665395129654
-3249.0514002100535
-3249.0368866672015
-3249.0229638713536
-3249.009647415873
-3248.9968661509947
-3248.9845807176225
-3248.972785919992
-3248.96143942683
-3248.950533031383
-3248.94006708057
-3248.9300062243306
-3248.9203132863104
