likelihoods
-3336.6400021148465
-3320.3896486877798
-3318.3864599598505
-3317.1790247871295
-3316.2451765678534
-3315.443351343435
-3314.7255355980815
-3314.084102656677
-3313.5123801441555
-3313.006525965521
-3312.5629648091453
-3312.1770066964405
-3311.8396301172625
-3311.5554156829908
-3311.30688481353
-3311.097598143487
-3310.9170221694494
-3310.7616360329566
-3310.627494205462
-3310.514959383453
-3310.4155018228785
-3310.325459766112
-3310.2566379398563
-3310.196624785635
-3310.1399432126846
-3310.0908286135486
-3310.0439008626786
-3310.006533834701
-3309.9817257298796
-3309.95951167778
-3309.9391539876297
-3309.9199079671453
-3309.9026181286067
-3309.8870052701704
-3309.8726030414
-3309.859384786871
-3309.847314472628
-3309.836300247146
-3309.8264252202844
