likelihoods
-3202.3107143634593
-3182.9968435324713
-3180.1027907598245
-3179.040021878858
-3178.3593696380544
-3177.881465355437
-3177.517251280121
-3177.2386850021785
-3177.0049037707113
-3176.808986334905
-3176.6400133284587
-3176.4909320799197
-3176.3617541416006
-3176.24652343794
-3176.1431870636557
-3176.0487032693227
-3175.966066685476
-3175.889105700253
-3175.818510987855
-3175.7534957067724
-3175.6936283173004
-3175.6365191794785
-3175.5845793144713
-3175.535657486278
-3175.4894859431092
-3175.4446416146475
-3175.4028946636527
-3175.362512381377
-3175.3250011562686
-3175.28903465048
-3175.254696816515
-3175.2215161915674
-3175.189461819232
-3175.158820333543
-3175.1294027477934
-3175.1009623193477
-3175.0734784712376
-3175.0470288828433
-3175.021517681186
-3174.9966839884637
-3174.9725589912928
-3174.949122906506
-3174.9262387513304
-3174.9040141162027
-3174.8824033618
-3174.8613863720198
-3174.8405849556484
-3174.820574637053
-3174.8013320510845
-3174.7822467212072
-3174.7635809112157
-3174.74546217762
-3174.7281054663895
-3174.711365670779
-3174.69520530548
-3174.67917094128
-3174.663791064726
-3174.6489092518223
-3174.6345746079596
-3174.6210048268786
-3174.6079530585025
-3174.5953502002203
-3174.5830306485122
-3174.571158518632
-3174.5596709849015
-3174.54886120248
-3174.5384877912566
-3174.5285107121017
