C01,C02,C03,C04,C05,C06,C09,C10,C12,C13,C32.0,C32.1,C32.2
5.7318463004796296e-05,0.04568051622065783,5.769304229693846e-06,0.0015808849876326892,2.7715008098400295e-05,0.14688573021784562,0.06908271161795905,0.1254510381372261,0.07329441476737723,0.15268132518035743,0.9876510722344548,0.4732144121891969,0.9999999985057202
0.02080128629275633,0.6258667168885198,0.9999942306957703,0.9127140170659206,0.5735180116912455,0.8530904026376094,0.034309038771338604,0.1358225215973079,1.318719181392475e-07,9.834982049763955e-12,3.1165965100837226e-15,3.2291458785069254e-05,1.9990065712269932e-18
0.012981826051515554,0.044374811697077535,4.4649266813622865e-72,0.08263812131747597,1.5098641522671143e-07,9.33755563676309e-12,0.0014214404770450662,0.15314424207860405,0.8547143828306343,0.7792917771669763,0.012348925255804557,0.5267530590770363,1.4942798140635394e-09
0.9661595691927233,0.2840779551937448,1.0801003264347292e-61,0.0030669766289708284,0.42645412231424085,2.3867135207469092e-05,0.8951868091336572,0.585582198186862,0.0719910705300704,0.06802689764283126,2.509737512871494e-09,2.3727498170502504e-07,2.91691861828831e-37
