likelihoods
-13101.348647963016
-4754.407494551977
-4588.677884426803
-4516.020984125509
-4456.067752244216
-4406.191150892098
-4363.205282424204
-4324.2601752621995
-4289.196087827947
-4260.172326926287
-4238.512539866846
-4222.064154698534
-4209.043227095085
-4198.306941661658
-4189.279803927038
-4181.712877621175
-4175.268019358495
-4169.5860670507045
-4164.453580135909
-4159.707549388551
-4155.288663572954
-4151.233013325142
-4147.528008986289
-4144.166166910648
-4141.18183688966
-4138.55288241267
-4136.32131209525
-4134.4408786880795
-4132.85561650658
-4131.497651138467
-4130.299888215455
-4129.189618408912
-4128.182815635983
-4127.228960489794
-4126.299723180919
-4125.415726088389
-4124.5669334510585
-4123.7634637444025
-4123.022842053932
-4122.342520444554
-4121.720994563451
-4121.166226703817
-4120.670097071269
-4120.224210475054
-4119.84192665421
-4119.509621839153
-4119.220207497607
-4118.968962772999
-4118.742893220144
-4118.545955501313
-4118.367741329604
-4118.202298515425
-4118.051960432364
-4117.9089396775635
-4117.777164664965
-4117.648099418973
-4117.521638706201
-4117.400798183474
-4117.280087690277
-4117.16114992997
-4117.040517904369
-4116.918376046446
-4116.792746495751
-4116.663857095683
-4116.532855378338
-4116.398732917094
-4116.261328705209
-4116.120114882272
-4115.976048959514
-4115.829916954694
-4115.681709135068
-4115.530201241612
-4115.376116709782
-4115.218459786471
-4115.059390252543
-4114.897514509925
-4114.733879227123
-4114.568650660054
-4114.40259013582
-4114.236427294663
-4114.070325635326
-4113.906093365198
-4113.744286486181
-4113.58619936382
-4113.432797077196
-4113.285779527331
-4113.146463761323
-4113.015157469833
-4112.892908080258
-4112.77750579904
-4112.67036346043
-4112.571213959502
-4112.479793482774
-4112.396328522254
-4112.317172793899
-4112.247220158268
-4112.183606358818
-4112.126376119943
-4112.072357541074
-4112.023511228143
-4111.9790407368855
-4111.937571655323
-4111.899997191693
-4111.865303176866
-4111.835181897999
-4111.805292925212
-4111.7796124404795
-4111.75721873813
-4111.736776765988
-4111.717692731199
-4111.700647875465
-4111.685431600076
-4111.6720122747965
-4111.659818770591
-4111.648952109864
-4111.6391340367345
