C01,C02,C03,C04,C05,C06,C09,C10,C12,C13,C32.0,C32.1,C32.2
0.0,0.1599955418255731,0.00034300363277445364,0.13078127818498786,0.008910001443327657,0.2895730896701437,0.07403720337087272,0.18782908164534376,0.10210988251977028,0.17789437824600726,0.9858742004498646,0.47612705785830695,1.0
0.7629120540784773,0.28608936191391166,0.05489609895530001,0.1584679092093436,0.4460575882291553,0.13782353164263794,0.7076026556550281,0.47034381945478104,0.019534069764956374,0.06903007740165071,0.0,0.12019649055604996,0.0
0.21662855748689397,0.09441809930008666,0.0,0.043585081484200386,0.02339984244986206,0.0,0.17755454946754184,0.2717651838517317,0.8783560477152733,0.753075544352342,0.014125671838589699,0.40367645158564314,0.0
0.020459388434628724,0.45949699696042856,0.9447608974119255,0.6671657311214683,0.521632567877655,0.5726033786872183,0.04080559150655737,0.07006191504814359,0.0,0.0,1.2771154569363453e-07,0.0,0.0
