,value
0_primarytoI_spread,6.610696135189607e-05
0_primarytoII_spread,0.015409979369104942
0_primarytoIII_spread,0.009509893771948557
0_primarytoIV_spread,0.0012778430286467088
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,0.9999657753668442
0_IItoIII_spread,0.11394268409775579
0_IIItoIV_spread,0.024152587176539897
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.999937040820694
0_C01_coef,0.0
0_C02_coef,0.19837180172573088
0_C03_coef,0.02900338694090182
0_C04_coef,0.1498390387902274
0_C05_coef,4.80972063359038e-05
0_C06_coef,0.5285314804566384
0_C09_coef,0.053290535943339656
0_C10_coef,0.326528197719275
0_C12_coef,0.14337538978846098
0_C13_coef,0.191977242904324
0_C32.0_coef,0.992130383785062
0_C32.1_coef,0.4930475314454355
0_C32.2_coef,1.0
1_primarytoI_spread,0.02400358182352281
1_primarytoII_spread,0.5032627385592974
1_primarytoIII_spread,0.08487935592395221
1_primarytoIV_spread,0.0028109362837690196
1_primarytoV_spread,0.015903234614356165
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.04497149460111488
1_IIItoIV_spread,0.09069219328520654
1_IVtoV_spread,0.33961162710538606
1_late_p,0.5550223766130572
1_C01_coef,0.8431619703699668
1_C02_coef,0.3181981072967845
1_C03_coef,0.053326169329840044
1_C04_coef,0.17543694117052502
1_C05_coef,0.3191633642375931
1_C06_coef,0.0
1_C09_coef,0.7696185503059684
1_C10_coef,0.5947031985163741
1_C12_coef,2.054517163922016e-05
1_C13_coef,0.017911506345960535
1_C32.0_coef,0.0
1_C32.1_coef,0.162843328400869
1_C32.2_coef,0.0
2_primarytoI_spread,0.01644243367909916
2_primarytoII_spread,0.44869524820204415
2_primarytoIII_spread,0.28576108064130873
2_primarytoIV_spread,0.09340792477516315
2_primarytoV_spread,0.034833022052629836
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,6.610696135189607e-05
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.029247505272342766
2_late_p,0.30354338922383245
2_C01_coef,0.13968634459473012
2_C02_coef,0.008693291003743404
2_C03_coef,0.0
2_C04_coef,0.016661952627262288
2_C05_coef,1.6775200774679882e-06
2_C06_coef,0.0
2_C09_coef,0.1411193246289463
2_C10_coef,0.007082125236024994
2_C12_coef,0.8566040650398998
2_C13_coef,0.7901112507497154
2_C32.0_coef,0.00786961621493802
2_C32.1_coef,0.3441091401536955
2_C32.2_coef,0.0
3_primarytoI_spread,0.11384596987520938
3_primarytoII_spread,0.00010696331036034353
3_primarytoIII_spread,0.02579499949721196
3_primarytoIV_spread,0.016127140759497036
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.4000647104861906
3_IItoIII_spread,0.4819691889785674
3_IIItoIV_spread,0.0813790536452544
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.48468944315059337
3_C01_coef,0.017151685035303184
3_C02_coef,0.47473679997374124
3_C03_coef,0.9176704437292581
3_C04_coef,0.6580620674119853
3_C05_coef,0.6807868610359936
3_C06_coef,0.4714685195433616
3_C09_coef,0.0359715891217457
3_C10_coef,0.07168647852832599
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
