,value
0_primarytoI_spread,0.000699804102029659
0_primarytoII_spread,0.014272222270977334
0_primarytoIII_spread,0.00392226195464678
0_primarytoIV_spread,0.0007847940284291995
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.04954118955880262
0_IIItoIV_spread,0.0027347723402604855
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999458759808182
0_C01_coef,0.0
0_C02_coef,0.13761842416610823
0_C03_coef,0.0035366471202349144
0_C04_coef,0.0010223655231038381
0_C05_coef,0.0059894127557633264
0_C06_coef,0.15912515587836062
0_C09_coef,0.16485002709135518
0_C10_coef,0.16696837941746223
0_C12_coef,0.0025060615657465134
0_C13_coef,0.20322811267275045
0_C32.0_coef,0.9690396646862189
0_C32.1_coef,0.49434545457389917
0_C32.2_coef,1.0
1_primarytoI_spread,0.041629677960328924
1_primarytoII_spread,0.9796846087933285
1_primarytoIII_spread,0.0065603528708308104
1_primarytoIV_spread,0.006192297075970736
1_primarytoV_spread,0.01897840125004256
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.1361555656388443
1_IIItoIV_spread,0.17379779302659742
1_IVtoV_spread,0.18992676761713184
1_late_p,0.5649102677638662
1_C01_coef,0.6794754191892848
1_C02_coef,0.15088000558072073
1_C03_coef,0.0
1_C04_coef,0.0
1_C05_coef,0.35934244289749045
1_C06_coef,0.08565977843639529
1_C09_coef,0.641338486505622
1_C10_coef,0.508746929174861
1_C12_coef,5.301763017871252e-05
1_C13_coef,0.012507334737486844
1_C32.0_coef,0.0
1_C32.1_coef,0.0
1_C32.2_coef,0.0
2_primarytoI_spread,0.009697562939499856
2_primarytoII_spread,0.35288026247146415
2_primarytoIII_spread,0.23363042733634698
2_primarytoIV_spread,0.04457882721687563
2_primarytoV_spread,0.032488213620770576
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,6.610696135189607e-05
2_IIItoIV_spread,0.09000276610082086
2_IVtoV_spread,0.09627905413957275
2_late_p,0.36358239212083754
2_C01_coef,0.13668085219405235
2_C02_coef,0.11223431256098686
2_C03_coef,0.0
2_C04_coef,0.0
2_C05_coef,0.0
2_C06_coef,0.0
2_C09_coef,0.10760257940907214
2_C10_coef,0.19749210208750848
2_C12_coef,0.9974409208040748
2_C13_coef,0.7842645525897627
2_C32.0_coef,0.030960335313781052
2_C32.1_coef,0.5056545454261009
2_C32.2_coef,0.0
3_primarytoI_spread,0.05703344434004097
3_primarytoII_spread,0.04790920668981067
3_primarytoIII_spread,0.026591729435758743
3_primarytoIV_spread,0.005263121194421097
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.1876451840918374
3_IItoIII_spread,0.017782517182525655
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.5650177986805037
3_C01_coef,0.18384372861666293
3_C02_coef,0.5992672576921841
3_C03_coef,0.9964633528797651
3_C04_coef,0.9989776344768961
3_C05_coef,0.6346681443467462
3_C06_coef,0.7552150656852441
3_C09_coef,0.08620890699395072
3_C10_coef,0.12679258932016835
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
