,value
0_primarytoI_spread,0.000699804102029659
0_primarytoII_spread,0.015984368544538823
0_primarytoIII_spread,0.004678713055394428
0_primarytoIV_spread,0.0005899581446687355
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.13126312254566344
0_IIItoIV_spread,0.03574109920163565
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.999935618016273
0_C01_coef,0.0
0_C02_coef,0.20641526195618926
0_C03_coef,4.627178721843431e-08
0_C04_coef,0.2686677692048495
0_C05_coef,0.24892681190714158
0_C06_coef,0.33412448485715246
0_C09_coef,0.13254328307011629
0_C10_coef,0.22125763891630185
0_C12_coef,0.016268935157690047
0_C13_coef,0.15732127278314617
0_C32.0_coef,0.9652340938608533
0_C32.1_coef,0.48547125178250844
0_C32.2_coef,1.0
1_primarytoI_spread,0.03276773276455417
1_primarytoII_spread,0.502707515162109
1_primarytoIII_spread,0.13884421358495497
1_primarytoIV_spread,0.003918928888256649
1_primarytoV_spread,0.02388528984550533
1_ItoII_spread,0.11793309883382885
1_IItoIII_spread,6.610696135189607e-05
1_IIItoIV_spread,0.13317011743436274
1_IVtoV_spread,0.25196214692067076
1_late_p,0.36016637803629115
1_C01_coef,0.9453104501368906
1_C02_coef,0.2798803101031083
1_C03_coef,0.0
1_C04_coef,0.12038380164799736
1_C05_coef,0.4220776154546274
1_C06_coef,0.018961283425583588
1_C09_coef,0.8055021329505303
1_C10_coef,0.6301195820122247
1_C12_coef,8.922958003687349e-07
1_C13_coef,0.0023073358203911337
1_C32.0_coef,0.0
1_C32.1_coef,0.1522699870558291
1_C32.2_coef,0.0
2_primarytoI_spread,0.010499507778814319
2_primarytoII_spread,0.2830874179298114
2_primarytoIII_spread,0.12950042047700164
2_primarytoIV_spread,0.05939012869952156
2_primarytoV_spread,0.02360089878157558
2_ItoII_spread,0.9999420488636052
2_IItoIII_spread,0.25871355156802284
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.08865801013588544
2_late_p,0.425776763159148
2_C01_coef,0.054689511562355755
2_C02_coef,0.05664335125791652
2_C03_coef,0.0
2_C04_coef,0.0
2_C05_coef,0.0044946503434321345
2_C06_coef,0.0
2_C09_coef,0.0069510191355397575
2_C10_coef,0.09414903290947976
2_C12_coef,0.9837301725465096
2_C13_coef,0.8403713913964627
2_C32.0_coef,0.034765906139146596
2_C32.1_coef,0.36225876116166245
2_C32.2_coef,0.0
3_primarytoI_spread,0.08930112297300687
3_primarytoII_spread,0.02527861516992904
3_primarytoIII_spread,0.009830563887988673
3_primarytoIV_spread,0.005337916439908195
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.10600915733154224
3_IItoIII_spread,0.0128315807648903
3_IIItoIV_spread,6.610696135189607e-05
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.8314098217955735
3_C01_coef,3.8300753642429635e-08
3_C02_coef,0.4570610766827859
3_C03_coef,0.9999999537282128
3_C04_coef,0.6109484291471531
3_C05_coef,0.324500922294799
3_C06_coef,0.646914231717264
3_C09_coef,0.055003564843813614
3_C10_coef,0.054473746161993616
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
