,value
0_primarytoI_spread,0.0006664707677074992
0_primarytoII_spread,0.02081820732602563
0_primarytoIII_spread,0.004490859410205662
0_primarytoIV_spread,0.0005588863309627701
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.12488879663051733
0_IIItoIV_spread,0.00911435870482605
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.999965682207351
0_C01_coef,0.0
0_C02_coef,0.003077509501297278
0_C03_coef,0.0
0_C04_coef,0.41662524161675524
0_C05_coef,0.4130230369636283
0_C06_coef,0.11432637627126206
0_C09_coef,0.008669873149075176
0_C10_coef,0.08474176114506393
0_C12_coef,0.09125872745587968
0_C13_coef,0.20363166245271913
0_C32.0_coef,0.986407780165536
0_C32.1_coef,0.5164140925635828
0_C32.2_coef,1.0
1_primarytoI_spread,0.028392118789639192
1_primarytoII_spread,0.43210631957731127
1_primarytoIII_spread,0.09745160783291963
1_primarytoIV_spread,0.005336885512034813
1_primarytoV_spread,0.01406003461356059
1_ItoII_spread,0.9999571802732055
1_IItoIII_spread,0.04738016287907256
1_IIItoIV_spread,0.19004796202811217
1_IVtoV_spread,0.28348002511798615
1_late_p,0.3703660285410632
1_C01_coef,0.7944620431303988
1_C02_coef,0.06591012916415841
1_C03_coef,0.0
1_C04_coef,8.717465023298122e-05
1_C05_coef,0.3698483670360432
1_C06_coef,2.7006390626765873e-08
1_C09_coef,0.8876151407604848
1_C10_coef,0.6961432642262786
1_C12_coef,0.00034384339419529997
1_C13_coef,0.01003595946203061
1_C32.0_coef,0.0
1_C32.1_coef,0.14361471881386118
1_C32.2_coef,0.0
2_primarytoI_spread,0.022047812902241018
2_primarytoII_spread,0.3433719464002665
2_primarytoIII_spread,0.20161612612184182
2_primarytoIV_spread,0.09092671285361371
2_primarytoV_spread,0.04824823175415177
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,0.11173314272034689
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,6.610696135189607e-05
2_late_p,0.34553897102026637
2_C01_coef,0.15962616574392025
2_C02_coef,0.19664771552080143
2_C03_coef,0.0
2_C04_coef,0.06729801902220339
2_C05_coef,0.15656816653811223
2_C06_coef,0.0
2_C09_coef,0.06968229195396143
2_C10_coef,0.1512432297490318
2_C12_coef,0.908397429149925
2_C13_coef,0.7863323780852502
2_C32.0_coef,0.013592219834464039
2_C32.1_coef,0.339971188622556
2_C32.2_coef,0.0
3_primarytoI_spread,0.082585235050749
3_primarytoII_spread,0.06377286315753515
3_primarytoIII_spread,0.006617218965699731
3_primarytoIV_spread,0.002805867678666876
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.01987333254872757
3_IItoIII_spread,6.610696135189607e-05
3_IIItoIV_spread,0.0545234383303463
3_IVtoV_spread,0.0935249244340959
3_late_p,0.9961065174314183
3_C01_coef,0.04591179112568104
3_C02_coef,0.7343646458137429
3_C03_coef,1.0
3_C04_coef,0.5159895647108085
3_C05_coef,0.060560429462216264
3_C06_coef,0.8856735967223474
3_C09_coef,0.03403269413647857
3_C10_coef,0.06787174487962569
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
