,value
0_primarytoI_spread,0.00041977051995707607
0_primarytoII_spread,0.014447535827602888
0_primarytoIII_spread,0.006496220565801662
0_primarytoIV_spread,6.610696135189607e-05
0_primarytoV_spread,6.610696135189607e-05
0_ItoII_spread,6.610696135189607e-05
0_IItoIII_spread,0.10766181924395755
0_IIItoIV_spread,0.014395266756265374
0_IVtoV_spread,6.610696135189607e-05
0_late_p,0.9999344385276672
0_C01_coef,0.0
0_C02_coef,0.1714813044270998
0_C03_coef,3.221964775595727e-06
0_C04_coef,0.03779803238315182
0_C05_coef,0.22351365177901097
0_C06_coef,0.15321865474008456
0_C09_coef,0.09649586330547537
0_C10_coef,0.3219774437140298
0_C12_coef,0.05410141695818819
0_C13_coef,0.22709533188781184
0_C32.0_coef,0.9738149391556381
0_C32.1_coef,0.47459542695928253
0_C32.2_coef,1.0
1_primarytoI_spread,0.03492000120648378
1_primarytoII_spread,0.7919591253161535
1_primarytoIII_spread,6.610696135189607e-05
1_primarytoIV_spread,0.0038273121824134414
1_primarytoV_spread,0.017445736479920423
1_ItoII_spread,0.9999338930386481
1_IItoIII_spread,0.16205739808574193
1_IIItoIV_spread,0.2363096415414854
1_IVtoV_spread,0.1094977467495159
1_late_p,0.35902534111069523
1_C01_coef,0.8020248114832613
1_C02_coef,0.1774769100388969
1_C03_coef,0.0
1_C04_coef,0.15622421464858977
1_C05_coef,0.3017978396428072
1_C06_coef,0.20826602938526043
1_C09_coef,0.725611763865105
1_C10_coef,0.5377771570518247
1_C12_coef,5.7623838550479654e-06
1_C13_coef,0.14026874235240036
1_C32.0_coef,0.0
1_C32.1_coef,0.13394031503598844
1_C32.2_coef,0.0
2_primarytoI_spread,0.014488321674279997
2_primarytoII_spread,0.26257922824359725
2_primarytoIII_spread,0.22790124461172068
2_primarytoIV_spread,0.06760378831682541
2_primarytoV_spread,0.03020079294229813
2_ItoII_spread,6.610696135189607e-05
2_IItoIII_spread,0.03432339689299492
2_IIItoIV_spread,6.610696135189607e-05
2_IVtoV_spread,0.08307129591513784
2_late_p,0.4551898324558069
2_C01_coef,0.11053298955115587
2_C02_coef,0.12148496272448067
2_C03_coef,0.0
2_C04_coef,0.028577391757559707
2_C05_coef,0.04871397123341783
2_C06_coef,0.0
2_C09_coef,0.10156219434551547
2_C10_coef,0.13967249732461148
2_C12_coef,0.9458928206579568
2_C13_coef,0.6326359257597878
2_C32.0_coef,0.026185060844361865
2_C32.1_coef,0.39146425800472906
2_C32.2_coef,0.0
3_primarytoI_spread,0.0804095780332061
3_primarytoII_spread,6.610696135189607e-05
3_primarytoIII_spread,0.022155372918022553
3_primarytoIV_spread,0.0028742652663707093
3_primarytoV_spread,6.610696135189607e-05
3_ItoII_spread,0.24112677309688418
3_IItoIII_spread,0.32272058546884713
3_IIItoIV_spread,0.005489510398860964
3_IVtoV_spread,6.610696135189607e-05
3_late_p,0.5564544924811858
3_C01_coef,0.08744219896558285
3_C02_coef,0.5295568228095227
3_C03_coef,0.9999967780352244
3_C04_coef,0.7774003612106987
3_C05_coef,0.42597453734476404
3_C06_coef,0.638515315874655
3_C09_coef,0.07633017848390428
3_C10_coef,0.0005729019095340152
3_C12_coef,0.0
3_C13_coef,0.0
3_C32.0_coef,0.0
3_C32.1_coef,0.0
3_C32.2_coef,0.0
