,value
0_primarytoI_spread,0.009152730503360521
0_primarytoII_spread,0.33203758400275285
0_primarytoIII_spread,0.2000130739116939
0_primarytoIV_spread,0.0685132723020573
0_primarytoV_spread,0.031276154926323387
0_ItoII_spread,0.7936841806373758
0_IItoIII_spread,0.17872754503762453
0_IIItoIV_spread,0.005158182199014312
0_IVtoV_spread,0.09843482038358492
0_late_p,0.3449400095296663
0_C01_coef,0.10819646290433386
0_C02_coef,0.0006964276156245696
0_C03_coef,0.0
0_C04_coef,0.04531535889309574
0_C05_coef,6.247663877287978e-05
0_C06_coef,0.0
0_C09_coef,0.023265442690859634
0_C10_coef,0.17882115382931948
0_C12_coef,0.9886407631825183
0_C13_coef,0.9902943675526374
1_primarytoI_spread,0.07161717934404419
1_primarytoII_spread,0.05048795299749178
1_primarytoIII_spread,0.019476619686780647
1_primarytoIV_spread,0.008819810635928649
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.09811588750581386
1_IItoIII_spread,0.10495597356334337
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.37967198157705556
1_C01_coef,0.001445259274100872
1_C02_coef,0.7232081271034858
1_C03_coef,1.0
1_C04_coef,0.9082468759987735
1_C05_coef,0.6796441453714576
1_C06_coef,0.9608353354923597
1_C09_coef,0.059418593222281955
1_C10_coef,0.14486185777555063
1_C12_coef,0.0
1_C13_coef,0.0
2_primarytoI_spread,0.032349494609458664
2_primarytoII_spread,0.4288071875575074
2_primarytoIII_spread,0.06682908604526647
2_primarytoIV_spread,0.009700289694048422
2_primarytoV_spread,0.019694476967122808
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.13094901462995542
2_IIItoIV_spread,0.19507027459372123
2_IVtoV_spread,0.1896740123114552
2_late_p,0.359159092020139
2_C01_coef,0.8903582778215653
2_C02_coef,0.27609544528088964
2_C03_coef,0.0
2_C04_coef,0.046437765108130725
2_C05_coef,0.32029337798976953
2_C06_coef,0.03916466450764029
2_C09_coef,0.9173159640868584
2_C10_coef,0.6763169883951299
2_C12_coef,0.011359236817481744
2_C13_coef,0.00970563244736261
