,value
0_primarytoI_spread,0.01216959279355111
0_primarytoII_spread,0.3063187186554227
0_primarytoIII_spread,0.16471198452339866
0_primarytoIV_spread,0.04869989538585143
0_primarytoV_spread,0.035359301809317
0_ItoII_spread,0.9999338930386481
0_IItoIII_spread,0.336572274967266
0_IIItoIV_spread,0.14239459841602342
0_IVtoV_spread,0.20402343741886722
0_late_p,0.3273226053543596
0_C01_coef,2.650649250698848e-05
0_C02_coef,0.059688493300946985
0_C03_coef,0.0
0_C04_coef,1.2412259821207861e-06
0_C05_coef,0.2758540971744714
0_C06_coef,0.0
0_C09_coef,0.2334962396762617
0_C10_coef,0.37420559859705865
0_C12_coef,0.9910623112954403
0_C13_coef,0.9890794473560871
1_primarytoI_spread,0.0632846029575973
1_primarytoII_spread,0.00572743276331054
1_primarytoIII_spread,0.013264618258125726
1_primarytoIV_spread,0.0036884511989721124
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.07909660148879556
1_IItoIII_spread,0.001785104653245068
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.9819481732080128
1_C01_coef,0.0367694530737345
1_C02_coef,0.5981667942315483
1_C03_coef,1.0
1_C04_coef,0.8753232787236083
1_C05_coef,0.44145245769099034
1_C06_coef,0.9019998058847254
1_C09_coef,0.06493534716221395
1_C10_coef,0.21996365296336287
1_C12_coef,0.0
1_C13_coef,1.615247447852625e-07
2_primarytoI_spread,0.023775650810251514
2_primarytoII_spread,0.42701520043870506
2_primarytoIII_spread,0.057360328975235776
2_primarytoIV_spread,0.006672144085965449
2_primarytoV_spread,0.01959727213219325
2_ItoII_spread,0.9999338930386481
2_IItoIII_spread,0.10580761733236904
2_IIItoIV_spread,0.09234606248668956
2_IVtoV_spread,6.610696135189607e-05
2_late_p,0.44099852855136135
2_C01_coef,0.9632040404337585
2_C02_coef,0.3421447124675049
2_C03_coef,0.0
2_C04_coef,0.12467548005040965
2_C05_coef,0.28269344513453826
2_C06_coef,0.09800019411527455
2_C09_coef,0.7015684131615243
2_C10_coef,0.4058307484395785
2_C12_coef,0.008937688704559722
2_C13_coef,0.010920391119168154
