,value
0_primarytoI_spread,0.014451519332817206
0_primarytoII_spread,0.2798478420831055
0_primarytoIII_spread,0.15605564334990046
0_primarytoIV_spread,0.033980353898958995
0_primarytoV_spread,0.037175389593259785
0_ItoII_spread,0.9270899949647037
0_IItoIII_spread,0.19577071935229773
0_IIItoIV_spread,0.07872872192798637
0_IVtoV_spread,0.22354603054192018
0_late_p,0.40009381438216995
0_C01_coef,0.00259116456934587
0_C02_coef,0.06855625550374142
0_C03_coef,0.0
0_C04_coef,0.00482965230856945
0_C05_coef,0.0033612311381178866
0_C06_coef,0.0
0_C09_coef,0.12132292151821214
0_C10_coef,0.3465874971376821
0_C12_coef,0.9888011528545343
0_C13_coef,0.9263187462660303
1_primarytoI_spread,0.05003045165508763
1_primarytoII_spread,0.029271704998102197
1_primarytoIII_spread,0.006999769570926489
1_primarytoIV_spread,0.006839232983545661
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.1677499790704362
1_IItoIII_spread,0.03001842927527262
1_IIItoIV_spread,0.011482028490097199
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.9098719111974757
1_C01_coef,0.024047213688812515
1_C02_coef,0.655455389176379
1_C03_coef,1.0
1_C04_coef,0.9663693040437792
1_C05_coef,0.6171605132445744
1_C06_coef,0.9995741629502999
1_C09_coef,0.04622031137801123
1_C10_coef,0.21063178955221504
1_C12_coef,0.0
1_C13_coef,4.960808215759477e-05
2_primarytoI_spread,0.028580301650024106
2_primarytoII_spread,0.46799798870773557
2_primarytoIII_spread,0.06604032724361227
2_primarytoIV_spread,0.007153998930008204
2_primarytoV_spread,0.017658994850272974
2_ItoII_spread,0.527501998330132
2_IItoIII_spread,0.10975441650135614
2_IIItoIV_spread,0.21328683837721862
2_IVtoV_spread,0.1736091815880021
2_late_p,0.3656107823753947
2_C01_coef,0.9733616217418416
2_C02_coef,0.27598835531987953
2_C03_coef,0.0
2_C04_coef,0.02880104364765141
2_C05_coef,0.37947825561730764
2_C06_coef,0.0004258370497001606
2_C09_coef,0.8324567671037766
2_C10_coef,0.4427807133101028
2_C12_coef,0.011198847145465691
2_C13_coef,0.07363164565181214
