,value
0_primarytoI_spread,0.006585136777156407
0_primarytoII_spread,0.284373346599548
0_primarytoIII_spread,0.13618040195635844
0_primarytoIV_spread,0.03447518708246078
0_primarytoV_spread,0.02050887596933935
0_ItoII_spread,0.5926478579641878
0_IItoIII_spread,0.3086354631795371
0_IIItoIV_spread,0.10285006475271583
0_IVtoV_spread,0.06087805822658741
0_late_p,0.37778871047684903
0_C01_coef,0.03484660384824715
0_C02_coef,0.008320519625048177
0_C03_coef,0.0
0_C04_coef,5.611521011652556e-05
0_C05_coef,1.230507441978735e-05
0_C06_coef,0.0
0_C09_coef,0.03679209874152281
0_C10_coef,0.3401309852470597
0_C12_coef,0.9992072847549998
0_C13_coef,0.9605868105425805
1_primarytoI_spread,0.05539978496514177
1_primarytoII_spread,0.021286236252208192
1_primarytoIII_spread,0.010858571443380557
1_primarytoIV_spread,0.006292450938747562
1_primarytoV_spread,6.610696135189607e-05
1_ItoII_spread,0.36423764950570603
1_IItoIII_spread,0.030100903485004916
1_IIItoIV_spread,6.610696135189607e-05
1_IVtoV_spread,6.610696135189607e-05
1_late_p,0.6762305410900309
1_C01_coef,0.00010122733788544145
1_C02_coef,0.6705275955013351
1_C03_coef,1.0
1_C04_coef,0.8777755395848531
1_C05_coef,0.48671587641811653
1_C06_coef,0.8727039519520127
1_C09_coef,0.06528420431134459
1_C10_coef,0.3004126354092684
1_C12_coef,0.0
1_C13_coef,0.0
2_primarytoI_spread,0.026607064915754777
2_primarytoII_spread,0.4472635803377042
2_primarytoIII_spread,0.07833411818563417
2_primarytoIV_spread,0.012851676735253266
2_primarytoV_spread,0.022729551192634048
2_ItoII_spread,0.12500927860896818
2_IItoIII_spread,0.06299475587307671
2_IIItoIV_spread,0.12369009822652126
2_IVtoV_spread,0.09139231551730986
2_late_p,0.392652984870973
2_C01_coef,0.9650521688138675
2_C02_coef,0.3211518848736167
2_C03_coef,0.0
2_C04_coef,0.12216834520503034
2_C05_coef,0.5132718185074637
2_C06_coef,0.12729604804798733
2_C09_coef,0.8979236969471326
2_C10_coef,0.359456379343672
2_C12_coef,0.0007927152450002017
2_C13_coef,0.03941318945741941
