0_primarytoI_spread,0_primarytoII_spread,0_primarytoIII_spread,0_primarytoIV_spread,0_primarytoV_spread,0_ItoII_spread,0_IItoIII_spread,0_IIItoIV_spread,0_IVtoV_spread,0_late_p,0_C01_coef,0_C02_coef,0_C03_coef,0_C04_coef,0_C05_coef,0_C06_coef,0_C09_coef,0_C10_coef,0_C12_coef,0_C13_coef,1_primarytoI_spread,1_primarytoII_spread,1_primarytoIII_spread,1_primarytoIV_spread,1_primarytoV_spread,1_ItoII_spread,1_IItoIII_spread,1_IIItoIV_spread,1_IVtoV_spread,1_late_p,1_C01_coef,1_C02_coef,1_C03_coef,1_C04_coef,1_C05_coef,1_C06_coef,1_C09_coef,1_C10_coef,1_C12_coef,1_C13_coef,2_primarytoI_spread,2_primarytoII_spread,2_primarytoIII_spread,2_primarytoIV_spread,2_primarytoV_spread,2_ItoII_spread,2_IItoIII_spread,2_IIItoIV_spread,2_IVtoV_spread,2_late_p,2_C01_coef,2_C02_coef,2_C03_coef,2_C04_coef,2_C05_coef,2_C06_coef,2_C09_coef,2_C10_coef,2_C12_coef,2_C13_coef
0.009336590515386331,0.266124554355297,0.15236986841383252,0.03683271160422373,0.02194201106664382,0.9999338930386481,0.26151610683173754,0.08764767833349617,0.2108098522707464,0.3740679116807732,0.00017738425798967505,0.17492580656387954,0.0,0.07357390904534339,0.12943804677540813,0.0,0.10760363346766576,0.537341556782394,0.9982940175597096,0.9943450010574854,0.060484607612722514,0.035783342881698404,0.010937861043711094,0.0008366985756919789,6.610696135189607e-05,0.14171865550118962,0.03365380503750946,0.02740885636475781,6.610696135189607e-05,0.8373731052739168,0.0034263866357907577,0.5386684451253794,1.0,0.9232787156833127,0.6488489345890058,0.9999843203273407,0.033716093326076065,0.10180480211377081,0.0,1.4167292143581174e-08,0.03291094075605811,0.4406022203795216,0.057607076500287714,0.00847231970829588,0.023517884179822226,0.9999423210842225,0.13350827628572118,0.16421818951070888,0.1095229115058878,0.378429721878263,0.9963962291062196,0.28640574831074106,0.0,0.003147375271344052,0.221713018635586,1.567967265926846e-05,0.8586802732062582,0.36085364110383505,0.0017059824402903875,0.005654984775222568
0.0093386983628271,0.2660684824949782,0.15223782479334497,0.036853997327783036,0.021944504402148,0.9999338930386481,0.2615069105885517,0.08757218532746436,0.21075140245323828,0.37414975967558106,0.00016270809737184528,0.17569546766092514,0.0,0.07370229370598506,0.13175744412387963,0.0,0.10823869157348144,0.5381386918425792,0.9983829386820053,0.9946002304445741,0.06048316924299558,0.035803747240775355,0.010929242955268348,0.0008041471848868913,6.610696135189607e-05,0.14160916594572506,0.033631130594465174,0.02751447649132294,6.610696135189607e-05,0.8377822013585503,0.0033977340615024333,0.5385274553495485,1.0,0.9233588141944277,0.6480354332733709,0.9999870107301624,0.03367858531675976,0.1018107265826298,0.0,1.2523818260224248e-08,0.032927491976566636,0.4407324164504074,0.05753593158520204,0.008469772451558177,0.023513199018800973,0.99994189213279,0.1335706061030682,0.16422803731281532,0.10907577259992791,0.37841374602836175,0.9964395578411257,0.2857770769895264,0.0,0.0029388920995872658,0.2202071226027495,1.2989269837648803e-05,0.8580827231097587,0.3600505815747909,0.0016170613179946262,0.005399757031607568
0.009341037812020822,0.26601374610027756,0.15210257668012947,0.03687576359303358,0.021948104379770062,0.9999338930386481,0.2615083548553646,0.08749349373434846,0.21070375086413096,0.37422975851859647,0.00014928542051454685,0.17645498423385478,0.0,0.07382194728444971,0.13406206900347703,0.0,0.10886970229221696,0.5389031517831756,0.9984673678996762,0.9948438868508938,0.060481000254625786,0.03582114116618141,0.01091931956525615,0.0007766220012304443,6.610696135189607e-05,0.14149865832154096,0.03361076256558498,0.02760123166708063,6.610696135189607e-05,0.838182520218189,0.0033713159567116176,0.5383796210227074,1.0,0.9234341210710486,0.6471877083370862,0.999989244074249,0.03364710735665064,0.10181900674883226,0.0,1.106826257569271e-08,0.03294391748392746,0.44086609319318454,0.05743148616459865,0.008466449937333509,0.023508616480169896,0.9999414845813871,0.13369231224685396,0.16425546949754602,0.1086477110782966,0.37840191379388327,0.9964793986227738,0.28516539474343783,0.0,0.0027439316445016905,0.21875022265943675,1.0755925750991869e-05,0.8574831903511324,0.3592778414679922,0.0015326321003238746,0.005156102080843729
0.009343379260195326,0.2659595170149068,0.15197330920544205,0.03689505924515432,0.02195224604244045,0.9999338930386481,0.26150249069838044,0.08742107549718696,0.2106660048708737,0.37430758725653107,0.00013701733382706348,0.17720075117295286,0.0,0.07393572113907704,0.13630236385117153,0.0,0.10950012788070447,0.5396409934338627,0.9985475307123739,0.9950765307085904,0.06047847068637003,0.03583621736965919,0.010909473138418899,0.0007331374358574054,6.610696135189607e-05,0.14139078658771415,0.03358612310954309,0.027732674744512454,6.610696135189607e-05,0.8386911998097829,0.00334709777165711,0.5382326174524477,1.0,0.9235025733120349,0.646369890500499,0.999991096285144,0.033619752194173166,0.10182671113576212,0.0,0.0,0.032960048323699066,0.4410008139981399,0.05733606943900246,0.008462137755942078,0.023503837240073818,0.999941114884897,0.13379588778164786,0.16428133257056515,0.10823265200351607,0.3783912996407291,0.9965158848945158,0.2845666313745994,0.0,0.0025617055488880392,0.2173277456483295,8.903714856006449e-06,0.8568801199251224,0.35853229543037524,0.0014524692876260637,0.004923469291409619
0.009345349757212152,0.26589581937953,0.1518397921054442,0.036924757312855196,0.021955777536658908,0.9999338930386481,0.2615225644941478,0.08732353220375641,0.21057823804832299,0.37438889258651387,0.00012579900351776343,0.17796315086467032,0.0,0.07404158446667919,0.13864274958518685,0.0,0.11012937599638124,0.5403532982269535,0.9986236370537572,0.9952986592267303,0.06047356614544897,0.035848834163969535,0.010899481119721438,0.0007331374358574056,6.610696135189607e-05,0.14127205077051366,0.03356917777380571,0.02773348291696427,6.610696135189607e-05,0.838970275136059,0.0033251965963380843,0.5380536789102415,1.0,0.9235671598177492,0.6453816785839792,0.9999926327097824,0.03359809987403705,0.10183814593740609,0.0,0.0,0.03297511531042687,0.44113138632601967,0.0572478672322553,0.00846018950406214,0.023498740981086376,0.9999407736660602,0.13388733986726073,0.16429543013139047,0.10781183956946427,0.37838264424968865,0.9965490044001442,0.2839831702250883,0.0,0.002391255715571661,0.21597557183083388,7.36729021755093e-06,0.8562725241295817,0.3578085558356403,0.0013763629462427214,0.004701340773269636
0.00934809482738877,0.2658567506435292,0.15172153211496334,0.03692882589821875,0.021961379260158023,0.9999338930386481,0.2614891286386648,0.08728971964290264,0.21060979036430114,0.37445662955434844,0.0001155339398056939,0.17865479620094596,0.0,0.07414667487069933,0.14062431828046423,0.0,0.11075533103659055,0.5410391187598214,0.9986958470573167,0.9955106416688383,0.060472285611650016,0.035860602812498865,0.010889421401799606,0.0006998041025240723,6.610696135189607e-05,0.14118838109322923,0.03355076915173395,0.02783284258066616,6.610696135189607e-05,0.8393710670557303,0.0033048578950913053,0.5379373402856803,1.0,0.9236210428667353,0.6447961074181846,0.9999939042514173,0.033577305352866085,0.10184189053091536,0.0,0.0,0.03299173896681875,0.4412783230007552,0.05716530964526993,0.008451906239775573,0.023493889168359594,0.9999404066949305,0.13396247309340584,0.16432532105570646,0.10743511276366288,0.3783712988103305,0.996579608165103,0.2834078635133737,0.0,0.002232282262565359,0.21457957430135122,6.095748582682861e-06,0.8556673636105434,0.3571189907092634,0.0013041529426832464,0.004489358331161754
0.009350214615222563,0.2658058376850983,0.15160597360541325,0.03694507366823409,0.021965516145708616,0.9999338930386481,0.26148387869525075,0.08723223210013183,0.2105667090007161,0.37452658322028415,0.00010614175583717419,0.1793560063559564,0.0,0.0742463198237778,0.14265685535111836,0.0,0.11138208178009064,0.5417099197443929,0.9987644413078406,0.995713255496046,0.06046857750776462,0.0358724945691842,0.010880314386052688,0.0006664707686963257,6.610696135189607e-05,0.14109069600766758,0.0335294258930006,0.02793558477332998,6.610696135189607e-05,0.8398121556913488,0.0032864233597288315,0.5377927678407192,1.0,0.9236699900243576,0.6440713793722115,0.9999949577132834,0.033561527494212914,0.10184757854953884,0.0,0.0,0.03300670680378937,0.44141705019992855,0.057090454668158444,0.008448460710749601,0.023488366415850555,0.9999400777764006,0.13403091561425082,0.16433758849061472,0.10703875824882111,0.378361479057947,0.996607434884434,0.28285122580332445,0.0,0.002083690151864593,0.2132717652766702,5.042286716633721e-06,0.8550563907256965,0.3564425017060683,0.0012355586921593829,0.004286744503954073
0.009352248090429968,0.26575174380933003,0.151485191846631,0.036966218023975414,0.021970150366180222,0.9999338930386481,0.2614989468942591,0.08716097220019249,0.2105063332231408,0.3745969911963656,9.754084577191009e-05,0.18005756424851835,0.0,0.0743383816019158,0.14471917365483447,0.0,0.11200559064906046,0.5423574722202987,0.9988295377794137,0.9959067123672936,0.06046394234708249,0.03588281757519644,0.010870915546241453,0.0006508060460133186,6.610696135189607e-05,0.14098740369652535,0.033511298622195033,0.027984160455069063,6.610696135189607e-05,0.840164930168248,0.00326986718633129,0.5376336402722355,1.0,0.9237168449235991,0.6432572281400908,0.9999958304753715,0.033550390100247775,0.10185617884493173,0.0,0.0,0.033021270378364914,0.4415555166396015,0.057018208763996374,0.008445766882142608,0.023483193680465617,0.9999397654110271,0.1340925905828323,0.1643439021517136,0.1066504131331491,0.37835260547042804,0.9966325919678968,0.28230879547924614,0.0,0.0019447734744851683,0.21202359820507483,4.169524628476926e-06,0.8544440192506918,0.3557863489347696,0.0011704622205862274,0.004093287632706492
