C01,C02,C03,C04,C05,C06,C09,C10,C12,C13
0.02149575284961671,0.08879442398938878,0.0,0.041009069879492606,0.016061937249299413,0.0,0.07424882038905015,0.26677623749931567,0.9812498922023805,0.9452832481257327
0.012907330534711044,0.6338408284099508,1.0,0.8652883841919718,0.5364857621715323,0.9431554660411641,0.06951696756728801,0.2164952009817725,0.0,3.1420870619601567e-06
0.9655969166156723,0.27736474760066043,0.0,0.09370254592853557,0.4474523005791683,0.05684453395883592,0.8562342120436619,0.5167285615189118,0.01875010779761955,0.05471360978720536
