C01,C02,C03,C04,C05,C06,C09,C10
0.9861568131629764,0.3477062206447093,0.0,0.129865938723668,0.4561451117340346,0.050712271706521074,0.9227163738288626,0.7523456336502482
0.013843186837023605,0.6522937793552908,1.0,0.870134061276332,0.5438548882659654,0.949287728293479,0.07728362617113739,0.24765436634975185
