likelihoods
-2301.776852362569
-2290.9466826298412
-2288.891284326573
-2288.312101733907
-2288.0691546445933
-2287.927505674323
-2287.836264745942
-2287.776640166987
-2287.73357725028
-2287.700602418532
-2287.6731930002484
-2287.650916998654
-2287.632108976228
-2287.615845811528
-2287.6019370767617
-2287.589973127545
-2287.579633602118
-2287.5706227854794
