likelihoods
-2310.759479657197
-2301.8341773536035
-2300.78198414498
-2300.3865743131387
-2300.178240295617
-2300.037184042598
-2299.9289782606584
-2299.856330351441
-2299.792168142826
-2299.757559270937
-2299.7302539217353
-2299.708213740988
-2299.6900834844873
-2299.674931764911
-2299.662084635055
-2299.650931828562
-2299.6412824673625
