likelihoods
-2274.276083092345
-2264.133540315707
-2262.7557579857485
-2262.231988414265
-2261.9291702078
-2261.7206236644433
-2261.5696487556024
-2261.45636108711
-2261.3670101205353
-2261.294591176461
-2261.2335064763706
-2261.181124880439
-2261.1352652153955
-2261.0943058476987
-2261.0573143712427
-2261.0241759175933
-2260.993853337528
-2260.9659817806705
-2260.940277810859
-2260.91651224265
-2260.8942013728056
-2260.873423441422
-2260.854370035633
-2260.836602852184
-2260.820026713694
-2260.8045541191796
-2260.790185154986
-2260.7767817446856
-2260.764026627623
-2260.7522950452812
-2260.7414173058396
-2260.7311094256715
-2260.721513640964
