likelihoods
-2324.1768313294906
-2313.40527961137
-2310.951038402056
-2310.0327648644416
-2309.575520807176
-2309.2955076028793
-2309.0930469436416
-2308.9447950572576
-2308.848876022801
-2308.7500587042678
-2308.673682988994
-2308.623280942611
-2308.5811327119636
-2308.545253214291
-2308.5140322226644
-2308.4866089527304
-2308.462060357619
-2308.440140359875
-2308.420441720336
-2308.4026685617355
-2308.3866163396897
-2308.37194334346
-2308.3587535847255
-2308.3468085844897
-2308.3359618788436
-2308.3261192927116
